
===================================
Domain Marker;critical-jOPS;3919.0
Domain Marker;max-jOPS;9816.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;600.0;1600.0;2000.0;2200.0;2706.999999999971;4600.0
231.0;400.0;1800.0;2400.0;2700.0;3400.0;5200.0
346.0;500.0;2000.0;3100.0;3400.0;4100.0;114000.0
462.0;500.0;2300.0;3600.0;3900.0;4800.0;115000.0
577.0;400.0;2500.0;4100.0;4500.0;5600.0;113000.0
693.0;500.0;2700.0;4500.0;5000.0;6200.0;138000.0
808.0;500.0;2900.0;5000.0;5600.0;7000.0;127000.0
924.0;500.0;3000.0;5400.0;6100.0;7400.0;128000.0
1039.0;500.0;3100.0;5800.0;6600.0;8000.0;136000.0
1155.0;500.0;3200.0;6200.0;7000.0;8700.0;129000.0
1270.0;500.0;3300.0;6600.0;7500.0;9300.0;136000.0
1386.0;500.0;3300.0;6900.0;8000.0;10300.0;145000.0
1501.0;400.0;3300.0;7000.0;8100.0;10300.0;128000.0
1617.0;500.0;3300.0;7200.0;8400.0;10800.0;135000.0
1732.0;400.0;3400.0;7400.0;8600.0;11300.0;138000.0
1848.0;400.0;3400.0;7200.0;8500.0;11300.0;134000.0
1963.0;400.0;3400.0;7400.0;8900.0;12100.0;125000.0
2079.0;400.0;3400.0;7200.0;8600.0;11900.0;123000.0
2194.0;400.0;3400.0;7100.0;8600.0;13600.0;134000.0
2310.0;500.0;3400.0;7100.0;8500.0;13000.0;131000.0
2425.0;400.0;3500.0;7200.0;8600.0;13700.0;136000.0
2541.0;400.0;3500.0;7100.0;8600.0;15400.0;137000.0
2656.0;500.0;3600.0;7100.0;8500.0;13500.0;131000.0
2772.0;500.0;3600.0;7000.0;8500.0;16200.0;126000.0
2887.0;400.0;3600.0;7000.0;8500.0;16500.0;131000.0
3002.0;400.0;3500.0;6900.0;8400.0;19400.0;150000.0
3118.0;400.0;3700.0;7100.0;8700.0;24000.0;152000.0
3233.0;500.0;3700.0;7300.0;9100.0;25000.0;177000.0
3349.0;400.0;3700.0;7200.0;8900.0;21000.0;133000.0
3464.0;400.0;3700.0;7300.0;9100.0;24000.0;162000.0
3580.0;400.0;3800.0;7400.0;9300.0;32000.0;197000.0
3695.0;400.0;3800.0;7600.0;9700.0;33000.0;193000.0
3811.0;400.0;3800.0;7400.0;9100.0;23000.0;145000.0
3926.0;400.0;3900.0;7800.0;10000.0;36000.0;179000.0
4042.0;400.0;4000.0;7800.0;10100.0;35000.0;257000.0
4157.0;300.0;3900.0;7700.0;10100.0;34000.0;225000.0
4273.0;400.0;4100.0;8200.0;11900.0;42000.0;237000.0
4388.0;400.0;4100.0;8100.0;11800.0;43000.0;178000.0
4504.0;400.0;4200.0;8500.0;12800.0;42000.0;235000.0
4619.0;400.0;4200.0;8700.0;13300.0;45000.0;242000.0
4735.0;400.0;4300.0;8700.0;12700.0;48000.0;281000.0
4850.0;400.0;4400.0;9000.0;14900.0;51000.0;275000.0
4966.0;400.0;4400.0;9500.0;17600.0;50000.0;276000.0
5081.0;400.0;4500.0;10200.0;21000.0;54000.0;343000.0
5197.0;400.0;4600.0;10100.0;21000.0;54000.0;329000.0
5312.0;400.0;4700.0;11200.0;25000.0;73000.0;378000.0
5428.0;400.0;4900.0;11800.0;27000.0;67000.0;300000.0
5543.0;400.0;5000.0;12100.0;23000.0;58000.0;343000.0
5659.0;400.0;5100.0;12800.0;26000.0;78000.0;335000.0
5774.0;400.0;5300.0;14400.0;32000.0;91000.0;482000.0
5889.0;400.0;5300.0;15200.0;34000.0;81000.0;577000.0
6005.0;300.0;5500.0;16600.0;34000.0;66000.0;447000.0
6120.0;400.0;5600.0;18600.0;38000.0;93000.0;436000.0
6236.0;400.0;6000.0;24000.0;41000.0;86000.0;460000.0
6351.0;400.0;6200.0;25000.0;46000.0;94000.0;710000.0
6467.0;400.0;6200.0;28000.0;46000.0;92000.0;521000.0
6582.0;300.0;6500.0;30000.0;49000.0;96000.0;760000.0
6698.0;400.0;6600.0;40000.0;62000.0;117000.0;650000.0
6813.0;400.0;6700.0;32000.0;50000.0;94000.0;820000.0
6929.0;400.0;7100.0;38000.0;59000.0;105000.0;800000.0
7044.0;300.0;7300.0;39000.0;60000.0;101000.0;730000.0
7160.0;400.0;7200.0;41000.0;64000.0;119000.0;960000.0
7275.0;400.0;8100.0;45000.0;68000.0;113000.0;700000.0
7391.0;400.0;8400.0;52000.0;71000.0;112000.0;1100000.0
7506.0;400.0;8500.0;55000.0;84000.0;133000.0;1400000.0
7622.0;400.0;8800.0;65000.0;98000.0;159000.0;2100000.0
7737.0;400.0;9600.0;87000.0;120000.0;196000.0;1800000.0
7853.0;400.0;10600.0;97000.0;123000.0;192000.0;2300000.0
7968.0;400.0;10500.0;100000.0;135000.0;205000.0;2600000.0
8084.0;400.0;10800.0;88000.0;122000.0;204000.0;1900000.0
8199.0;300.0;13600.0;129000.0;170000.0;281000.0;3200000.0
8315.0;400.0;16100.0;119000.0;159000.0;234000.0;2900000.0
8430.0;400.0;19100.0;135000.0;188000.0;285000.0;3300000.0
8546.0;400.0;28000.0;166000.0;202000.0;294000.0;3300000.0
8661.0;400.0;35000.0;169000.0;206000.0;314859.99999998603;3500000.0
8776.0;300.0;43000.0;186000.0;218000.0;287000.0;3600000.0
8892.0;400.0;43000.0;191000.0;250000.0;343000.0;3900000.0
9007.0;300.0;50000.0;191000.0;250000.0;335000.0;3600000.0
9123.0;400.0;64000.0;239000.0;285000.0;377000.0;4300000.0
9238.0;400.0;90000.0;233000.0;281000.0;406000.0;4400000.0
9354.0;400.0;85000.0;241000.0;290000.0;425000.0;4200000.0
9469.0;400.0;112000.0;289000.0;382000.0;520000.0;4800000.0
9585.0;600.0;179000.0;391000.0;446000.0;531000.0;9600000.0
9700.0;800.0;259000.0;496000.0;576000.0;750000.0;8400000.0
9816.0;700.0;620000.0;1400000.0;1900000.0;3500000.0;1.7E7
9931.0;7800.0;730000.0;1300000.0;1900000.0;5100000.0;3.2E7
10047.0;16000.0;590000.0;1500000.0;2100000.0;2800000.0;3.3E7
10162.0;310000.0;1500000.0;3200000.0;5400000.0;9200000.0;1.9E7
10278.0;149000.0;1800000.0;6000000.0;8200000.0;1.2E7;1.4E7
