"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,344.256125,18.549377,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,604.839213,52.682301,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,725.279521,6.086130,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.967808,0.325274,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2315.433521,7.509456,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9404.749054,62.916814,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,710.226157,24.419526,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,255.318289,2.515013,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,65.040420,0.699681,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,689.223794,5.762752,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.279242,0.116497,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,991.533380,16.212020,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4266.068412,252.813387,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.794932,0.074923,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.746552,0.858309,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.828730,6.163771,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,350.690254,22.898979,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10892.590980,135.028370,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.360297,2.221439,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,564.896795,14.970949,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1238.223118,9.086867,"ops/min"
