04:52:01,360 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
04:52:01,371 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
04:52:01,372 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
04:52:01,376 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
04:52:01,636 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
04:52:01,638 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
04:52:06,642 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
04:52:06,659 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
04:52:06,663 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
04:52:06,664 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
04:52:06,870 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
04:52:06,871 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
04:52:06,996 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
04:52:08,185 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
04:52:08,204 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
04:52:08,373 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
04:52:10,457 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 16 ms, 1 = 13 ms, 2 = 13 ms]
04:52:10,457 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
04:52:10,458 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
04:52:10,463 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
04:52:10,463 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
04:52:10,466 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
04:52:18,944 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.46 seconds, 1 = 8.35 seconds, 2 = 8.43 seconds]
04:52:18,947 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
04:52:18,948 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
04:52:18,959 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 1 ms, 1 = 0 ns, 2 = 0 ns]
04:52:18,960 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
04:52:18,962 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
04:52:19,031 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
04:52:19,061 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 13 ms, 1 = 4 ms, 2 = 4 ms]
04:52:19,061 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
04:52:19,070 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
04:52:30,997 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 11.89 seconds, 1 = 11.91 seconds, 2 = 11.92 seconds]
04:52:30,997 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
04:52:31,009 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
04:52:31,011 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
