Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1917.0
Domain Marker;max-jOPS;8483.0
Domain Marker;Last Success for SLAs;4531.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;90.0851488385029
193;92.36399684318536
289;93.09833188863638
386;93.94919556416903
482;94.21404831410433
578;95.42700538100657
675;95.40207408978235
771;95.5389187456839
868;95.70400464471261
964;94.17780277564066
1060;95.89997634536276
1157;95.84511802550477
1253;95.85459477597867
1350;96.03573013746156
1446;96.38360108467313
1542;96.2765176003051
1639;94.97437746398636
1735;94.8033872026864
1832;96.81167158600267
1928;96.71489928779577
2024;95.71377984653748
2121;96.17122652043997
2217;95.85878020914086
2314;97.24737178267797
2410;95.81421608318125
2506;95.97104364317093
2603;95.46477983665449
2699;94.99403665105307
2796;96.48843647901774
2892;95.89029179847975
2988;95.63066413044997
3085;95.45562607571763
3181;96.34084697996634
3278;94.87641811243371
3374;96.47070145455218
3470;95.83959756120099
3567;96.21905012603904
3663;95.97683262894243
3760;96.59508871364251
3856;94.44135725857363
3952;96.11941322012835
4049;96.20438819938036
4145;96.40386590065802
4242;94.98775374245723
4338;96.44323626864345
4434;94.16296195981245
4531;96.19872639810416
4627;96.59956735670264
4724;91.6830154885212
4820;94.16933671159852
4916;94.09798005649274
5013;95.98950620981203
5109;96.31111759857582
5206;95.72684422775738
5302;95.77693723401136
5398;95.94316362565662
5495;93.63327182278573
5591;93.98705071036153
5688;87.29811688270993
5784;92.72736069989617
5880;93.32922537688687
5977;92.8361645036127
6073;92.85509709828979
6170;92.826019062001
6266;91.63845320241359
6362;91.8492965031407
6459;87.90601590060612
6555;84.81990675063714
6652;84.17884287074895
6748;86.8456029763999
6844;80.08603579211061
6941;83.44666817092116
7037;80.29522478622862
7134;79.9949608528366
7230;73.46785922552007
7326;65.32452000180938
7423;73.99924629835007
7519;73.77312271647462
7616;66.23198476221762
7712;63.36803515449276
7808;61.50392549307986
7905;49.81651181769601
8001;44.8185151073821
8098;39.930079989108194
8194;38.9269847524218
8290;34.1575392875579
8387;2.8614802704397304
8483;2.6409977821926303
8580;1.8993093300129753
8676;1.8496108911043265
8772;1.2090023890538149
8869;0.48491765707239187
