Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2385.0
Domain Marker;max-jOPS;7712.0
Domain Marker;Last Success for SLAs;4531.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;91.48320049209224
193;93.25326285726784
289;93.2981623216261
386;94.19647981359334
482;94.6598715150855
578;94.98789332783348
675;95.7677818265197
771;95.31396013352317
868;96.04607629522171
964;95.95831008594834
1060;96.59837897535343
1157;96.18174393040223
1253;96.12474450554413
1350;96.48426091040336
1446;97.05861888753991
1542;97.21650521709253
1639;96.09383035118194
1735;96.84803757852924
1832;97.10195488799909
1928;97.06979001001363
2024;97.16465697360924
2121;97.11088596417834
2217;96.64689261283854
2314;97.04321332800622
2410;97.12163801468452
2506;96.91093531631567
2603;97.3126000120004
2699;96.90377635170512
2796;97.52533340392044
2892;97.23167351111422
2988;97.26935754431557
3085;97.55606907570942
3181;97.55161492514634
3278;97.14007950379718
3374;97.37614197410701
3470;97.72704812823252
3567;97.6143603157225
3663;97.43420952963076
3760;97.4180769475996
3856;97.33246690567537
3952;97.52128555013071
4049;97.78645642646104
4145;97.54646585459896
4242;97.88142890618664
4338;97.84282558793379
4434;97.43631105855913
4531;97.61080082570565
4627;97.75345729993134
4724;97.9972981421592
4820;97.68509839556323
4916;97.87540317136879
5013;97.42809513044384
5109;98.04697120182561
5206;97.70447217162929
5302;97.43592943841881
5398;97.46309623323101
5495;97.76148932304157
5591;98.11585673728455
5688;97.4676732767302
5784;97.42393533260584
5880;96.46539704711921
5977;96.78009698249566
6073;96.70854625827646
6170;96.31631921959693
6266;94.3795245541754
6362;95.36618560553089
6459;94.1516261680808
6555;92.17997049088184
6652;89.86885080573138
6748;87.93802130902866
6844;84.03658459103296
6941;83.89401175245791
7037;81.40004420116057
7134;78.66543917009083
7230;77.3644994495926
7326;73.07000614421777
7423;71.71255118065369
7519;68.46293184675606
7616;60.69074073952723
7712;29.62046591663083
7808;5.84594949850124
7905;10.433074296849101
8001;24.00992375447491
8098;9.216676272181973
