21:17:09,234 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
21:17:09,261 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
21:17:09,265 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
21:17:09,274 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
21:17:09,706 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
21:17:09,710 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
21:17:14,720 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
21:17:14,747 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
21:17:14,753 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
21:17:14,759 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
21:17:14,941 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
21:17:14,942 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
21:17:15,178 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
21:17:17,114 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
21:17:17,140 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
21:17:17,427 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
21:17:21,985 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 23 ms, 1 = 29 ms, 2 = 23 ms]
21:17:21,986 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
21:17:21,991 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
21:17:21,998 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
21:17:21,998 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
21:17:22,003 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
21:17:31,180 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.15 seconds, 1 = 9.15 seconds, 2 = 9.09 seconds]
21:17:31,182 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
21:17:31,184 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
21:17:31,204 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
21:17:31,206 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
21:17:31,209 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
21:17:31,312 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
21:17:31,339 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 13 ms, 1 = 11 ms, 2 = 6 ms]
21:17:31,340 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
21:17:31,351 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
21:17:53,089 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 21.73 seconds, 1 = 20.97 seconds, 2 = 21.46 seconds]
21:17:53,090 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
21:17:53,101 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
21:17:53,104 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
