"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,226.411868,5.321085,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,489.386151,13.873524,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,510.458081,8.001027,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,47.664368,2.059038,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2092.473469,71.168308,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10201.350432,135.075972,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,512.367314,13.756091,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,204.335808,3.300722,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.683026,1.074037,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,397.482781,11.342315,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.174176,0.095281,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,755.367745,11.624059,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3132.149261,40.089037,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.655438,0.199479,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.215164,0.703546,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.417501,0.268222,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,284.511489,18.344155,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8716.862687,242.074221,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.165001,2.189614,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,362.210822,18.128912,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,965.906656,15.632257,"ops/min"
