"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,316.371696,21.477777,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,591.449485,15.908889,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,719.667116,9.460232,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.838730,0.639927,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2279.042494,16.470783,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9414.543527,62.880496,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,737.406234,8.743019,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.740044,2.421703,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,60.261835,1.053219,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,688.357756,8.509369,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.577586,0.471117,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,1000.062910,19.914769,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4229.757274,121.450290,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,55.090743,0.626249,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,431.731496,2.403879,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.537119,7.363214,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,332.352562,11.560935,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11123.686964,97.941912,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.710956,2.321172,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,551.189021,20.603141,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1209.542717,9.643026,"ops/min"
