MemTotal:       32755048 kB
MemFree:         5193452 kB
MemAvailable:   14399604 kB
Buffers:          527348 kB
Cached:          8844092 kB
SwapCached:            0 kB
Active:          8529048 kB
Inactive:       18080212 kB
Active(anon):    4886596 kB
Inactive(anon): 12514760 kB
Active(file):    3642452 kB
Inactive(file):  5565452 kB
Unevictable:      154092 kB
Mlocked:            5508 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             10800 kB
Writeback:             0 kB
AnonPages:      17391592 kB
Mapped:           161952 kB
Shmem:            158844 kB
KReclaimable:     461360 kB
Slab:             610132 kB
SReclaimable:     461360 kB
SUnreclaim:       148772 kB
KernelStack:        8528 kB
PageTables:        49312 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:   20574916 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       44228 kB
VmallocChunk:          0 kB
Percpu:             9376 kB
HardwareCorrupted:     0 kB
AnonHugePages:  16795648 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      211960 kB
DirectMap2M:     8062976 kB
DirectMap1G:    26214400 kB
