06:44:47,783 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
06:44:47,805 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
06:44:47,808 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
06:44:47,815 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
06:44:48,243 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
06:44:48,246 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
06:44:53,253 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
06:44:53,278 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
06:44:53,282 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
06:44:53,288 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
06:44:53,474 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
06:44:53,475 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
06:44:53,643 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
06:44:55,199 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
06:44:55,284 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
06:44:55,404 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
06:44:58,164 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 48 ms, 1 = 63 ms, 2 = 114 ms]
06:44:58,165 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
06:44:58,166 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
06:44:58,174 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
06:44:58,174 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
06:44:58,186 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
06:45:06,817 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.61 seconds, 1 = 8.03 seconds, 2 = 8.62 seconds]
06:45:06,819 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
06:45:06,821 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
06:45:06,839 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 1 ms, 1 = 1 ms, 2 = 0 ns]
06:45:06,841 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
06:45:06,844 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
06:45:06,920 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
06:45:06,952 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 10 ms, 1 = 9 ms, 2 = 6 ms]
06:45:06,954 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
06:45:06,977 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
06:45:27,615 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 20.46 seconds, 1 = 20.61 seconds, 2 = 20.11 seconds]
06:45:27,615 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
06:45:27,628 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
06:45:27,632 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
06:46:27,829 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.17 seconds, 1 = 60.07 seconds, 2 = 60.02 seconds]
06:46:27,833 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
06:46:27,835 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
06:46:27,836 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
06:46:28,035 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 195 ms, 1 = 173 ms, 2 = 103 ms]
06:46:28,035 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
06:46:28,037 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
06:46:36,269 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 8.23 seconds, 1 = 8.21 seconds, 2 = 8.11 seconds]
06:46:36,270 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
06:46:36,306 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
06:46:36,307 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
