"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,251.667672,7.788312,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,601.388912,17.117266,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,635.032142,11.145226,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.772505,5.887508,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2138.332334,55.321210,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10199.238371,87.314728,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,574.451456,13.310482,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.610836,5.434244,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.119947,3.487075,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,571.693738,16.430204,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.187173,0.141341,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,971.673988,11.239995,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3911.017673,11.334722,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.423477,0.349576,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,361.306084,1.187701,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.822571,2.001884,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,343.153235,23.365199,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9658.441546,175.237318,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.542390,2.973027,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,486.585612,15.936256,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1010.445365,10.976462,"ops/min"
