MemTotal:       32755048 kB
MemFree:         2640756 kB
MemAvailable:   31240696 kB
Buffers:          913904 kB
Cached:         27476164 kB
SwapCached:            0 kB
Active:          7717324 kB
Inactive:       21018576 kB
Active(anon):       1920 kB
Inactive(anon):   541640 kB
Active(file):    7715404 kB
Inactive(file): 20476936 kB
Unevictable:      187052 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              1012 kB
Writeback:             0 kB
AnonPages:        532632 kB
Mapped:           272992 kB
Shmem:            193036 kB
KReclaimable:     870712 kB
Slab:            1077288 kB
SReclaimable:     870712 kB
SUnreclaim:       206576 kB
KernelStack:        8608 kB
PageTables:        18652 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3792060 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       28008 kB
VmallocChunk:          0 kB
Percpu:            12288 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      322552 kB
DirectMap2M:    17389568 kB
DirectMap1G:    16777216 kB
