
===================================
Domain Marker;critical-jOPS;2501.0
Domain Marker;max-jOPS;9242.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
103.0;400.0;1600.0;2000.0;2100.0;2700.0;3800.0
205.0;500.0;1700.0;2300.0;2500.0;3200.0;147000.0
308.0;500.0;1900.0;2800.0;3200.0;3900.0;139000.0
411.0;500.0;2100.0;3300.0;3700.0;4500.0;126000.0
513.0;500.0;2300.0;3700.0;4200.0;5400.0;157000.0
616.0;500.0;2500.0;4100.0;4700.0;5900.0;271000.0
719.0;500.0;2600.0;4600.0;5100.0;6600.0;253000.0
822.0;500.0;2800.0;5000.0;5600.0;7300.0;159000.0
924.0;500.0;2900.0;5400.0;6100.0;8100.0;279000.0
1027.0;400.0;3000.0;5900.0;6700.0;9500.0;173000.0
1130.0;400.0;3100.0;6200.0;7100.0;12700.0;308000.0
1232.0;400.0;3100.0;6500.0;7400.0;10000.0;276000.0
1335.0;400.0;3100.0;6800.0;7900.0;17500.0;265000.0
1438.0;400.0;3200.0;7100.0;8400.0;49000.0;301000.0
1540.0;500.0;3200.0;7300.0;8500.0;23919.999999998254;272000.0
1643.0;400.0;3300.0;7300.0;8700.0;24000.0;330000.0
1746.0;400.0;3200.0;7000.0;8400.0;12800.0;157000.0
1848.0;400.0;3300.0;7200.0;8600.0;13200.0;184000.0
1951.0;400.0;3300.0;7400.0;9000.0;18600.0;169000.0
2054.0;400.0;3300.0;7500.0;9100.0;29000.0;191000.0
2156.0;400.0;3400.0;7400.0;9000.0;19400.0;268000.0
2259.0;400.0;3400.0;7400.0;9200.0;28000.0;333000.0
2362.0;400.0;3400.0;7300.0;9100.0;32000.0;196000.0
2465.0;400.0;3400.0;7300.0;9100.0;54000.0;225000.0
2567.0;400.0;3500.0;7300.0;9100.0;39000.0;348000.0
2670.0;400.0;3500.0;7300.0;9200.0;48000.0;260000.0
2773.0;400.0;3500.0;7400.0;9400.0;56000.0;240000.0
2875.0;400.0;3600.0;7400.0;9400.0;29000.0;197000.0
2978.0;400.0;3600.0;7400.0;9500.0;57000.0;246000.0
3081.0;400.0;3600.0;7500.0;9800.0;63000.0;370000.0
3183.0;400.0;3600.0;7200.0;9400.0;64000.0;261000.0
3286.0;400.0;3700.0;7700.0;10900.0;83000.0;390000.0
3389.0;400.0;3800.0;7700.0;10200.0;68000.0;263000.0
3491.0;400.0;3800.0;7700.0;10300.0;74160.00000000349;377000.0
3594.0;400.0;3800.0;7700.0;10600.0;69000.0;255000.0
3697.0;400.0;3900.0;7800.0;11000.0;76000.0;284000.0
3800.0;400.0;3900.0;8000.0;11700.0;67000.0;376000.0
3902.0;400.0;3900.0;8000.0;14600.0;105000.0;469000.0
4005.0;400.0;4000.0;8300.0;14700.0;103000.0;448000.0
4108.0;400.0;4100.0;8800.0;17300.0;95000.0;452000.0
4210.0;400.0;4100.0;8900.0;19500.0;93000.0;342000.0
4313.0;400.0;4200.0;8900.0;21000.0;107000.0;398000.0
4416.0;400.0;4100.0;8500.0;14800.0;77000.0;437000.0
4518.0;400.0;4300.0;10200.0;29000.0;120000.0;487000.0
4621.0;400.0;4300.0;9800.0;26000.0;99000.0;450000.0
4724.0;400.0;4400.0;9900.0;26000.0;119000.0;445000.0
4826.0;400.0;4500.0;10800.0;27000.0;120000.0;409000.0
4929.0;400.0;4600.0;11600.0;32000.0;135000.0;476000.0
5032.0;400.0;4600.0;12100.0;38000.0;143000.0;504000.0
5134.0;400.0;4700.0;12600.0;36000.0;108000.0;454000.0
5237.0;400.0;4800.0;15900.0;48000.0;124000.0;474000.0
5340.0;400.0;4900.0;15500.0;39000.0;116000.0;591000.0
5443.0;400.0;5000.0;15200.0;36000.0;102000.0;354000.0
5545.0;400.0;5100.0;19900.0;55000.0;144000.0;539000.0
5648.0;400.0;5200.0;18200.0;45000.0;129000.0;491000.0
5751.0;400.0;5300.0;21000.0;50000.0;131000.0;456000.0
5853.0;400.0;5500.0;22000.0;45000.0;133000.0;517000.0
5956.0;400.0;5700.0;25000.0;53000.0;136000.0;488000.0
6059.0;400.0;5700.0;34000.0;66000.0;135000.0;610000.0
6161.0;400.0;6000.0;33000.0;65000.0;144000.0;562000.0
6264.0;400.0;6200.0;35000.0;59000.0;105000.0;750000.0
6367.0;400.0;6300.0;36000.0;64000.0;133000.0;630000.0
6469.0;400.0;6500.0;48000.0;81000.0;150000.0;960000.0
6572.0;400.0;6600.0;45000.0;76000.0;162000.0;1100000.0
6675.0;400.0;6900.0;54000.0;86000.0;172000.0;1100000.0
6778.0;400.0;7100.0;52000.0;83000.0;156000.0;1300000.0
6880.0;400.0;7200.0;60000.0;96000.0;167000.0;970000.0
6983.0;300.0;7700.0;60000.0;86000.0;153000.0;1300000.0
7086.0;300.0;8100.0;75000.0;109000.0;176000.0;1100000.0
7188.0;300.0;8200.0;75000.0;107000.0;172000.0;1100000.0
7291.0;300.0;8700.0;86000.0;131000.0;195000.0;1500000.0
7394.0;400.0;8700.0;64000.0;92000.0;171000.0;1300000.0
7496.0;300.0;10000.0;78000.0;107000.0;161000.0;1900000.0
7599.0;400.0;11000.0;99000.0;142000.0;224000.0;2000000.0
7702.0;400.0;13700.0;113000.0;143000.0;218000.0;2800000.0
7804.0;400.0;14500.0;105000.0;145000.0;233000.0;2800000.0
7907.0;300.0;18200.0;141000.0;179000.0;259000.0;3500000.0
8010.0;400.0;26000.0;147000.0;181000.0;230000.0;2500000.0
8113.0;300.0;30000.0;163000.0;196000.0;262000.0;2700000.0
8215.0;300.0;38000.0;175000.0;211000.0;299000.0;3200000.0
8318.0;300.0;56000.0;237000.0;284000.0;376000.0;4100000.0
