MemTotal:       16380096 kB
MemFree:        15322708 kB
MemAvailable:   15453700 kB
Buffers:           33532 kB
Cached:           348712 kB
SwapCached:            0 kB
Active:           145264 kB
Inactive:         660116 kB
Active(anon):       1752 kB
Inactive(anon):   439024 kB
Active(file):     143512 kB
Inactive(file):   221092 kB
Unevictable:        5476 kB
Mlocked:            5476 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               832 kB
Writeback:            16 kB
AnonPages:        428444 kB
Mapped:           209372 kB
Shmem:             12704 kB
KReclaimable:      38804 kB
Slab:             101564 kB
SReclaimable:      38804 kB
SUnreclaim:        62760 kB
KernelStack:        7432 kB
PageTables:        13872 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3092540 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54532 kB
VmallocChunk:          0 kB
Percpu:             6720 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      132972 kB
DirectMap2M:     5109760 kB
DirectMap1G:    13631488 kB
