"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,250.087495,10.139780,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,558.270170,17.483053,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,638.728758,5.513508,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.879455,3.515364,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2160.804732,38.341890,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10258.459880,77.096352,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,578.932650,11.224038,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.229772,4.812658,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.284297,1.953484,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,580.820109,10.640281,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.097564,0.144571,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,959.004736,56.155778,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3852.344436,53.191135,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.686032,0.136598,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,361.878460,0.957616,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.232628,2.019218,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,311.085770,16.853296,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9764.479986,147.995706,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,131.547285,3.433588,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,485.908709,18.389651,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1006.296970,7.916384,"ops/min"
