"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,250.451310,7.936589,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,602.896223,14.812399,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,638.961433,5.367190,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,45.437511,3.031559,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2164.682989,20.663348,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10209.910591,136.130231,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,566.719035,11.387677,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,233.653456,2.728269,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.111567,2.640954,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,570.160736,6.852255,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.143757,0.187784,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,977.978472,13.572989,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3880.846217,51.789687,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,55.809963,1.666946,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,361.754379,0.611735,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.778086,1.666104,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,361.433890,11.760676,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9710.917272,222.611588,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.451336,4.064723,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,484.210274,17.726251,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1010.191490,13.538501,"ops/min"
