22:45:18,229 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
22:45:18,244 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
22:45:18,246 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
22:45:18,253 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
22:45:18,606 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
22:45:18,608 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
22:45:23,613 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
22:45:23,628 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
22:45:23,631 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
22:45:23,633 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
22:45:23,819 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
22:45:23,820 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
22:45:23,969 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
22:45:25,178 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
22:45:25,196 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
22:45:25,319 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
22:45:27,301 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 22 ms, 1 = 27 ms, 2 = 20 ms]
22:45:27,302 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
22:45:27,303 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
22:45:27,310 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
22:45:27,310 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
22:45:27,316 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
22:45:35,211 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.28 seconds, 1 = 7.38 seconds, 2 = 7.88 seconds]
22:45:35,216 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
22:45:35,218 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
22:45:35,229 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 1 ms, 2 = 0 ns]
22:45:35,230 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
22:45:35,231 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
22:45:35,289 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
22:45:35,302 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 5 ms, 1 = 7 ms, 2 = 7 ms]
22:45:35,307 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
22:45:35,315 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
