"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,265.696674,5.618084,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,634.115621,16.549754,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,613.643351,5.746770,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.141399,2.847988,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2038.677258,244.809655,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10843.466196,803.552957,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,634.733912,11.811997,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.059814,2.797646,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.246580,2.064729,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,528.937492,9.324051,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.810993,0.345333,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,840.388889,17.910388,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3891.253656,49.158553,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.036749,0.390264,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.874371,0.335455,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.007061,2.014072,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,295.784849,5.825771,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9942.098344,171.526215,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.806007,3.143352,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,446.899289,16.617292,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1060.572545,9.900160,"ops/min"
