Timestamp,Slave 0,
1713330169552,720264,
1713330169553,102444,,
1713330170525,105388,,
1713330170601,913288,
1713330171533,105516,,
1713330171701,1367556,
1713330172542,105516,,
1713330172552,1419268,
1713330173570,105516,,
1713330173582,1550084,
1713330174547,105516,1550084,
1713330175569,105516,,
1713330175571,1551492,
1713330176546,105516,,
1713330176567,1551492,
1713330177552,105516,,
1713330177562,1552772,
1713330178547,105644,,
1713330178633,1552772,
1713330179534,105644,,
1713330179551,1556484,
1713330180554,105644,,
1713330180593,1556484,
1713330181557,105644,,
1713330181567,1566212,
1713330182556,105644,,
1713330182558,1566212,
1713330183551,105644,,
1713330183568,1566340,
1713330184541,105772,,
1713330184566,1566340,
1713330185539,105772,,
1713330185569,1566340,
1713330186536,105772,,
1713330186591,1566340,
1713330187541,105772,,
1713330187560,1566340,
1713330188540,105772,,
1713330188576,1566468,
1713330189539,105772,,
1713330189569,1566468,
1713330190543,105772,,
1713330190566,1575940,
1713330191561,105772,,
1713330191563,1575940,
1713330192540,105772,,
1713330192547,1578244,
1713330193550,105772,,
1713330193558,1578244,
1713330194554,105772,,
1713330194575,1594244,
1713330195559,105772,,
1713330195573,1594372,
1713330196550,1601668,
1713330196555,105772,,
1713330197527,105772,,
1713330197560,1601668,
1713330198547,105772,,
1713330198554,1612420,
1713330199556,105772,,
1713330199568,1612420,
1713330200561,1618692,
1713330200568,105772,,
1713330201545,105772,,
1713330201558,1618692,
1713330202561,1618692,
1713330202562,105772,,
1713330203557,1618692,
1713330203558,105772,,
1713330204551,105772,,
1713330204564,1624580,
1713330205544,1624580,
1713330205547,105772,,
1713330206546,105772,,
1713330206562,1624580,
1713330207560,105900,,
1713330207564,1624580,
1713330208549,105900,,
1713330208567,1630084,
1713330209543,105900,,
1713330209565,1630212,
1713330210536,105900,,
1713330210571,1630212,
1713330211546,105900,,
1713330211575,1630212,
1713330212561,105900,,
1713330212572,1634436,
1713330213534,105900,,
1713330213575,1634436,
1713330214544,105900,,
1713330214575,1634436,
1713330215537,105900,,
1713330215538,1634436,
1713330216531,106028,,
1713330216568,1637636,
1713330217550,106028,,
1713330217553,1637764,
1713330218549,106028,,
1713330218572,1637764,
1713330219539,106028,,
1713330219564,1637764,
1713330220544,106028,,
1713330220568,1641348,
1713330221557,1641348,
1713330221568,106028,,
1713330222547,106028,,
1713330222549,1641348,
1713330223526,106028,,
1713330223535,1641348,
1713330224536,1643908,
1713330224557,106028,,
1713330225560,106028,,
1713330225578,1643908,
1713330226552,106028,,
1713330226557,1646852,
1713330227537,106028,,
1713330227551,1646852,
1713330228549,1652228,
1713330228565,106028,,
1713330229565,1652228,
1713330229577,106156,,
1713330230538,106284,,
1713330230555,1717156,
1713330231550,126968,,
1713330231558,1722124,
1713330232544,126968,,
1713330232573,1722252,
1713330233557,126968,,
1713330233580,1723148,
1713330234545,127096,,
1713330234556,1723148,
1713330235562,119928,,
1713330235564,1723148,
1713330236553,119928,,
1713330236564,1723276,
1713330237555,119928,,
1713330237569,1723276,
1713330238536,119928,,
1713330238579,1723276,
1713330239549,119928,,
1713330239568,1723276,
1713330240542,119928,,
1713330240591,1723276,
1713330241557,119928,,
1713330241568,1723276,
1713330242553,119928,,
1713330242572,1723276,
1713330243543,119928,,
1713330243558,1723404,
1713330244544,119928,,
1713330244569,1723404,
1713330245546,119928,,
1713330245583,1723404,
1713330246537,1723404,
1713330246565,119928,,
1713330247537,120056,,
1713330247572,1723532,
1713330248545,120056,,
1713330248563,1723660,
1713330249555,120056,,
1713330249579,1723660,
1713330250536,120056,,
1713330250562,1723660,
1713330251540,120056,,
1713330251561,1723660,
1713330252558,1723660,
1713330252560,120056,,
1713330253556,120056,,
1713330253575,1723916,
1713330254556,1723916,
1713330254558,120056,,
1713330255553,120056,,
1713330255571,1724172,
1713330256545,120056,,
1713330256552,1724172,
1713330257553,120056,,
1713330257570,1724300,
1713330258557,120056,1724300,
1713330259540,120056,,
1713330259542,1725324,
1713330260541,120056,,
1713330260565,1725324,
1713330261550,120056,,
1713330261561,1725452,
1713330262551,1725452,
1713330262555,120056,,
1713330263553,120056,,
1713330263579,1727244,
1713330264553,121080,,
1713330264564,1727372,
1713330265554,121080,,
1713330265561,1727372,
1713330266541,1727372,
1713330266543,121080,,
1713330267543,121080,,
1713330267595,1728652,
1713330268547,121080,,
1713330268565,1728652,
1713330269537,121080,,
