"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,297.528286,13.481337,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,748.213457,19.055741,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,712.958462,6.410324,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.783108,1.825575,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2386.641068,11.468355,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13232.257332,208.764440,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,759.856204,7.720338,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,261.170974,2.429274,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,60.981785,0.297499,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,639.198349,6.691330,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.658054,0.355680,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,895.721534,18.091795,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4642.146157,13.706147,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.073651,0.151368,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.520060,0.608030,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.927656,0.346591,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,325.859764,9.937187,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11085.182763,118.576249,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.264144,2.990964,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,488.562189,14.227883,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1100.599908,8.851757,"ops/min"
