Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;868224.0
Domain Marker;max-jOPS;6883228.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3446.0;1001.6610970000002;1001.6830459999992
87099.0;5387.515703000012;5390.420490999997
383281.0;10504.410771999974;10506.141391000012
7376370.0;10191.526366000064;10192.537732999772
7422037.0;;1001.1642829999328
7422038.0;1.0698750000447035;
