Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1657.0
Domain Marker;max-jOPS;6279.0
Domain Marker;Last Success for SLAs;3220.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
80;90.4363083505153
161;92.37570211561034
241;93.37792707321017
322;93.52344327626194
402;94.49337554576661
483;95.08182608683083
563;95.00664073674072
644;95.11591817358988
724;95.25890175931
805;95.40266572666715
885;96.0176174398473
966;96.19723988242751
1046;96.01839644435488
1127;95.98275843162902
1207;95.99175612924078
1288;96.66399220148763
1368;96.47054845720876
1449;96.9350150676391
1529;96.60602041635893
1610;96.57958050184882
1690;96.32033107449611
1771;96.81840734617002
1851;96.26652115688394
1932;96.9611663681486
2012;96.79262077209053
2093;97.36405790101325
2173;96.79604315015632
2254;96.6671671633632
2334;96.65334256145923
2415;96.67229960583542
2495;96.89874309676244
2576;96.58693603629915
2656;96.62028391818085
2737;97.24870724952959
2817;97.54745148489197
2898;97.4435702034725
2978;96.78150538041675
3059;96.7099154869845
3139;97.48653366022712
3220;97.04712468906297
3300;96.984877444336
3381;97.40448001600579
3461;97.35099473456327
3542;97.32562254450033
3622;96.61145671520597
3703;97.53764304229055
3783;97.53221768131641
3864;97.59600291950713
3944;97.18246626945432
4025;97.68548533257443
4105;97.00810664424756
4186;97.07759643437134
4266;97.38259725767111
4347;97.0124578354828
4427;97.00187423715083
4508;96.6512168949371
4588;97.3192983635305
4669;97.3493892903773
4749;97.29211273354913
4830;96.69711170754931
4910;96.9813868496287
4991;96.56065667883377
5071;96.65314271903218
5152;96.53212456448716
5232;95.99226286738298
5313;96.74497418509276
5393;95.636895282973
5474;95.5967682031265
5554;96.34258653421247
5635;95.3698322596003
5715;94.80197286049433
5796;93.6780459763264
5876;93.01676790897766
5957;92.60087678672721
6037;91.3927045521539
6118;89.50923822109154
6198;73.11480493757004
6279;49.87927357050435
6359;8.055770211094696
6440;22.798249073258162
6520;23.495584032478668
6601;9.643866499207027
