
===================================
Domain Marker;critical-jOPS;1657.0
Domain Marker;max-jOPS;6279.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
80.0;500.0;2200.0;3300.0;3700.0;4600.0;162000.0
161.0;500.0;2500.0;3700.0;4100.0;5000.0;8100.0
241.0;500.0;2700.0;4300.0;4900.0;6120.999999999913;150000.0
322.0;500.0;3000.0;5000.0;5600.0;7400.0;157000.0
402.0;400.0;3200.0;5500.0;6200.0;7600.0;157000.0
483.0;500.0;3500.0;6200.0;7000.0;8700.0;158000.0
563.0;500.0;3700.0;6800.0;7600.0;9600.0;159000.0
644.0;400.0;3800.0;7200.0;8300.0;11800.0;158000.0
724.0;500.0;4000.0;7700.0;8800.0;11400.0;173000.0
805.0;500.0;4100.0;8200.0;9400.0;12300.0;148000.0
885.0;500.0;4100.0;8600.0;9900.0;13200.0;187000.0
966.0;500.0;3900.0;9000.0;10500.0;18500.0;303000.0
1046.0;500.0;4400.0;9700.0;11200.0;17900.0;200000.0
1127.0;500.0;4500.0;10200.0;11900.0;26000.0;198000.0
1207.0;400.0;4400.0;10300.0;12100.0;24000.0;380000.0
1288.0;400.0;4300.0;10600.0;12500.0;22699.99999999709;260000.0
1368.0;400.0;4400.0;10800.0;12700.0;23000.0;232000.0
1449.0;400.0;4500.0;10900.0;13000.0;26000.0;338000.0
1529.0;500.0;4500.0;11300.0;13800.0;29000.0;243000.0
1610.0;500.0;4400.0;10900.0;13100.0;23000.0;192000.0
1690.0;500.0;4400.0;10600.0;13100.0;44000.0;387000.0
1771.0;400.0;4500.0;10900.0;13300.0;43000.0;333000.0
1851.0;500.0;4400.0;10500.0;13100.0;51000.0;394000.0
1932.0;400.0;4500.0;10600.0;12900.0;39000.0;253000.0
2012.0;500.0;4600.0;10600.0;13000.0;53000.0;314000.0
2093.0;500.0;4500.0;10500.0;13100.0;68000.0;331000.0
2173.0;500.0;4500.0;10400.0;13000.0;63000.0;313000.0
2254.0;500.0;4600.0;10700.0;13600.0;54000.0;283000.0
2334.0;400.0;4500.0;10200.0;12900.0;80000.0;433000.0
2415.0;400.0;4400.0;10000.0;13800.0;85000.0;420000.0
2495.0;500.0;4700.0;10600.0;13100.0;84000.0;471000.0
2576.0;400.0;4900.0;11000.0;14300.0;83000.0;358000.0
2656.0;500.0;4800.0;10500.0;13600.0;46000.0;209000.0
2737.0;500.0;4800.0;10600.0;13900.0;80339.99999999651;462000.0
2817.0;500.0;4900.0;10900.0;16200.0;103000.0;542000.0
2898.0;400.0;4900.0;10800.0;15800.0;92000.0;439000.0
2978.0;400.0;4900.0;11000.0;17400.0;125000.0;533000.0
3059.0;400.0;5000.0;11200.0;16800.0;92000.0;433000.0
3139.0;400.0;5100.0;11400.0;18600.0;89000.0;423000.0
3220.0;500.0;5100.0;11300.0;17800.0;90000.0;448000.0
3300.0;400.0;5200.0;11500.0;21000.0;103000.0;468000.0
3381.0;400.0;5300.0;12000.0;23000.0;109000.0;491000.0
3461.0;400.0;5500.0;13000.0;32000.0;144000.0;518000.0
3542.0;400.0;5500.0;13500.0;35000.0;143000.0;780000.0
3622.0;400.0;5500.0;13100.0;33000.0;153000.0;730000.0
3703.0;400.0;5600.0;14600.0;42000.0;142399.99999999418;553000.0
3783.0;400.0;5800.0;15100.0;39000.0;146000.0;690000.0
3864.0;400.0;5800.0;14900.0;44000.0;159000.0;670000.0
3944.0;400.0;6000.0;23000.0;52000.0;142000.0;680000.0
4025.0;400.0;6000.0;22000.0;66000.0;191000.0;700000.0
4105.0;400.0;6000.0;21000.0;71000.0;193000.0;710000.0
4186.0;400.0;6200.0;30000.0;67000.0;175000.0;630000.0
4266.0;400.0;6300.0;22000.0;57000.0;139000.0;650000.0
4347.0;400.0;6400.0;29000.0;72000.0;193000.0;740000.0
4427.0;400.0;6600.0;32000.0;86000.0;189000.0;820000.0
4508.0;400.0;6800.0;34000.0;62000.0;163000.0;690000.0
4588.0;400.0;6900.0;38000.0;79000.0;172000.0;870000.0
4669.0;400.0;7000.0;42000.0;78000.0;152000.0;820000.0
4749.0;400.0;7400.0;46000.0;78000.0;141000.0;790000.0
4830.0;400.0;7500.0;62000.0;98000.0;213000.0;940000.0
4910.0;400.0;7700.0;49000.0;87000.0;177000.0;850000.0
4991.0;400.0;8000.0;57000.0;101000.0;206000.0;1300000.0
5071.0;400.0;8200.0;66000.0;108000.0;216000.0;1300000.0
5152.0;400.0;8500.0;73000.0;118000.0;219000.0;1700000.0
5232.0;300.0;9000.0;76000.0;116000.0;221640.00000001397;3100000.0
5313.0;400.0;9600.0;81000.0;111000.0;169000.0;1900000.0
5393.0;400.0;10500.0;91000.0;127000.0;233000.0;2800000.0
5474.0;400.0;10500.0;92000.0;126000.0;205000.0;2300000.0
5554.0;400.0;11200.0;114000.0;156000.0;239000.0;3600000.0
5635.0;400.0;11400.0;106000.0;155000.0;264000.0;3200000.0
5715.0;400.0;18200.0;148000.0;198000.0;277000.0;3200000.0
5796.0;400.0;21000.0;161000.0;200000.0;326000.0;4200000.0
5876.0;400.0;22000.0;165000.0;199000.0;295000.0;4700000.0
5957.0;400.0;30000.0;172000.0;220000.0;312000.0;4700000.0
6037.0;400.0;30000.0;185000.0;232000.0;340000.0;4600000.0
6118.0;400.0;55000.0;216000.0;272000.0;396000.0;5700000.0
6198.0;400.0;166000.0;410000.0;493000.0;1100000.0;9400000.0
6279.0;400.0;359000.0;710000.0;800000.0;1600000.0;1.8E7
6359.0;4400.0;595000.0;1300000.0;3100000.0;6400000.0;3.9E7
6440.0;22000.0;630000.0;1100000.0;1300000.0;1800000.0;3.0E7
6520.0;25000.0;630000.0;1100000.0;1300000.0;1800000.0;3.3E7
6601.0;39000.0;900000.0;2100000.0;2500000.0;6900000.0;2.0E7
