Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4132.0
Domain Marker;max-jOPS;10278.0
Domain Marker;Last Success for SLAs;7391.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.96335539466045
231;92.89682317414247
346;94.3606130599363
462;94.2647651938563
577;95.24130285526019
693;94.87426657228822
808;95.70778437607986
924;95.7327845918947
1039;95.63564031215309
1155;95.65842934244316
1270;96.13643003109715
1386;96.09860631316482
1501;96.2797527769677
1617;96.28416086035942
1732;96.64629014805202
1848;95.96868076564843
1963;96.67279331724123
2079;96.6449894870232
2194;96.80897570269221
2310;97.11602088959611
2425;96.58950581837857
2541;97.12451351919704
2656;97.10431803034885
2772;96.93110116978058
2887;97.28824317437154
3002;97.31228639362696
3118;97.04258323763248
3233;97.37152847846983
3349;97.0203501890834
3464;97.28589730283753
3580;97.30968079790868
3695;97.3534488475602
3811;97.21308656321946
3926;97.15609098151124
4042;97.5769306673753
4157;97.31161387265813
4273;97.49121783539105
4388;97.39808635530132
4504;97.6881410499036
4619;97.39261120059007
4735;97.36612449864494
4850;97.44985810687321
4966;97.45323992188118
5081;97.32873924142912
5197;97.81999852368126
5312;97.7126792324396
5428;97.9857910167597
5543;97.93103022000713
5659;97.57120460184858
5774;97.71778654681631
5889;97.36502648611996
6005;97.66540168806337
6120;97.62772115596213
6236;97.70518588108385
6351;97.49932835011434
6467;96.71130860681365
6582;95.38473407293583
6698;93.19382725990083
6813;91.89112033535055
6929;90.45329889661319
7044;88.62379226440484
7160;87.29273001945877
7275;86.10200080745258
7391;85.3979151648498
7506;83.6545022723601
7622;81.8045324496105
7737;81.34243423108279
7853;79.56874619469374
7968;78.66971674740654
8084;76.67146921949221
8199;75.58605372660294
8315;74.18999191623703
8430;73.04511693041178
8546;71.7660343767871
8661;70.41251895053495
8776;69.56553501302814
8892;68.65492120776783
9007;66.45399302899571
9123;65.27633024675094
9238;63.85193149759712
9354;62.2635855149924
9469;60.82691209641597
9585;57.73625746507533
9700;59.35281774200542
9816;54.74932523378673
9931;48.19089257377447
10047;39.97144433384496
10162;25.327955734106318
10278;2.521749644032319
10393;15.402029249508129
10509;3.0042214600008186
10624;0.32853176180634397
10740;11.688343504345433
