"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,257.889436,14.177838,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,699.971017,18.618038,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,708.693428,5.723663,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,44.814604,2.065014,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2267.400606,43.405781,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11380.019639,83.201779,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,670.382835,33.616377,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,254.964793,3.126005,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.816607,0.999228,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,682.433569,5.632868,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.962987,0.158556,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,986.965289,18.773788,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4592.397861,26.778205,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.408093,0.083456,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,479.286820,0.507728,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.820999,0.352915,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,314.625143,5.439989,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10708.368978,146.177770,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.821729,2.374524,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,532.490551,11.542797,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1046.586018,8.017853,"ops/min"
