"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,305.890858,17.487843,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,561.296332,26.469181,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,650.964135,4.190130,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.290796,2.614306,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2159.427190,20.600547,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8430.454359,61.944943,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,595.328236,26.043751,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,239.814611,5.736256,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,64.461277,2.547110,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,583.294314,4.511715,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.296701,0.160648,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,947.789820,89.684087,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3828.481151,100.851097,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.845260,0.474464,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,328.536811,0.682085,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.360974,2.647894,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,338.669868,18.201786,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9911.379192,169.182174,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,129.639414,5.037613,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,508.363875,12.708042,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1142.439767,7.435706,"ops/min"
