Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2009.0
Domain Marker;max-jOPS;8580.0
Domain Marker;Last Success for SLAs;3663.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;89.46199067663134
193;92.10566518898335
289;93.1003044868259
386;93.8136606848835
482;95.35068190994764
578;94.89260174639777
675;94.95255112693413
771;95.40174268671078
868;94.6055633132847
964;95.01936591392618
1060;95.4755670050176
1157;95.69089459010883
1253;95.85412841559429
1350;95.82803036624877
1446;96.61980183657683
1542;96.75252958425943
1639;96.74505467664996
1735;94.97862848380215
1832;96.72446113263473
1928;96.96987450075355
2024;95.18887117473987
2121;95.46519644358374
2217;95.40852097372337
2314;97.04566150982362
2410;97.30970675136628
2506;95.30163943204381
2603;96.19058015012355
2699;95.86676938075799
2796;95.431516258754
2892;95.9896292780085
2988;96.13548504549235
3085;95.41068136881653
3181;95.40602895224883
3278;96.20475096175255
3374;93.84967908129119
3470;96.1517360653016
3567;96.20657884422927
3663;95.67543276759862
3760;94.21599818970869
3856;96.42060038501755
3952;95.23325212555035
4049;96.19639018728007
4145;94.92547872726631
4242;96.09201238818397
4338;94.8827730408059
4434;96.89424198030254
4531;95.1399418588968
4627;95.0512127408317
4724;94.00991129799786
4820;95.27066337525393
4916;94.43167391024335
5013;94.62481946985861
5109;96.806804605388
5206;96.37346753364962
5302;96.05411122873588
5398;95.9762152785007
5495;94.2007563230647
5591;93.77400237460083
5688;93.6782419794279
5784;89.02501506174063
5880;93.93018851167373
5977;94.52255173666155
6073;93.18719659622636
6170;92.7366368840224
6266;93.10218199808811
6362;92.99481510481692
6459;91.58209755042579
6555;83.51715590318659
6652;88.09463143321344
6748;87.46642011256431
6844;84.6314898946305
6941;82.92220816532428
7037;77.06553364681727
7134;77.63761595578914
7230;80.57992956839216
7326;69.64433706663887
7423;75.30242989346216
7519;76.15407911464884
7616;69.58823035770148
7712;66.13463822110637
7808;63.67940279891252
7905;59.9942556735184
8001;45.90222048269685
8098;54.23340496666737
8194;48.858517724610046
8290;42.15568308290199
8387;35.85951954529182
8483;8.99593163146321
8580;2.9871669328530173
8676;3.3117189249991155
8772;2.985492684714582
8869;1.8169358188039926
8965;1.4906426724329835
