Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3658.0
Domain Marker;max-jOPS;9931.0
Domain Marker;Last Success for SLAs;6582.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.4565535722692
231;93.83354137854496
346;94.52370914110594
462;93.9336569924864
577;95.43608355627539
693;96.21516177272696
808;96.22918350612237
924;96.58481371586188
1039;96.51159627423434
1155;96.79281533817093
1270;97.05187474962219
1386;97.10764842643174
1501;96.96639191250507
1617;97.1180806529147
1732;97.27014267278004
1848;96.95399417921382
1963;97.67037830441238
2079;97.72375251771903
2194;97.62031440259214
2310;97.83131107713768
2425;97.52386543898204
2541;97.6164635650185
2656;97.6715044756028
2772;97.78257702544343
2887;98.11235127781461
3002;97.53042230631992
3118;98.07161797817088
3233;97.55274478268166
3349;97.95030646248172
3464;97.84865188340824
3580;97.67019011754245
3695;97.89501084885434
3811;98.20786421380464
3926;97.86137454012417
4042;98.01950252524698
4157;97.94427191840997
4273;98.19421595489538
4388;97.89931073348241
4504;98.22460951093285
4619;98.18463574703814
4735;97.81897200100462
4850;98.37703522631557
4966;98.15900179290611
5081;98.37621227146194
5197;98.31529545282024
5312;98.12408657082611
5428;97.96238743400902
5543;98.18766934650534
5659;98.46625459670688
5774;98.1415248422648
5889;98.2133530619988
6005;98.51735029689901
6120;98.1089272621664
6236;98.22263469072816
6351;98.2565366139729
6467;97.76009169410678
6582;96.1170835811808
6698;94.0796671541452
6813;92.5656766976907
6929;90.8687344593362
7044;89.49059514895745
7160;88.2488919036298
7275;86.3935893482427
7391;85.61289520100789
7506;84.1397797383142
7622;82.21487274032954
7737;81.63520782843727
7853;79.88354449724993
7968;78.51518577458998
8084;76.79138037286423
8199;76.10532689137868
8315;74.46027666342135
8430;72.72714110680113
8546;71.69237036623575
8661;69.75695466873967
8776;68.0811312193765
8892;67.9863899238658
9007;66.8545719334846
9123;64.68824356176475
9238;62.95885670434747
9354;61.450845530087285
9469;60.46013307307533
9585;57.39298457362401
9700;53.98631426387487
9816;50.3141641846561
9931;30.44040630865544
10047;12.68780170740687
10162;7.7572710634303865
10278;6.837256553107774
10393;12.682980885934928
