04:42:03,837 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
04:42:03,851 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
04:42:03,853 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
04:42:03,856 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
04:42:04,080 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.88.0.6:2103
04:42:04,083 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
04:42:09,084 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
04:42:09,088 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
04:42:09,089 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
04:42:09,089 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
04:42:09,173 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
04:42:09,173 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
04:42:09,290 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
04:42:10,192 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
04:42:10,237 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
04:42:10,284 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
04:42:12,159 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 26 ms, 1 = 55 ms, 2 = 18 ms]
04:42:12,159 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
04:42:12,161 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
04:42:12,168 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
04:42:12,168 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
04:42:12,181 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
04:42:19,430 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.04 seconds, 1 = 6.79 seconds, 2 = 7.24 seconds]
04:42:19,431 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
