"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,273.116831,15.344090,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,709.341007,16.825712,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,711.079257,7.352818,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,44.740895,1.693014,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2286.868466,11.890252,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11413.007392,51.918939,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,673.318383,17.154507,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,254.491062,2.518496,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.084048,0.410048,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,678.293707,7.010400,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.191601,0.591311,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,934.139015,75.683010,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4607.203831,21.233732,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.272229,0.106127,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.837570,0.580899,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.063852,0.222549,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,297.602245,40.840507,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10663.705701,154.758010,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.989380,1.087793,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,531.756218,13.346250,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1039.330885,10.309266,"ops/min"
