20:28:23,393 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
20:28:23,403 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
20:28:23,405 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
20:28:23,409 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
20:28:23,619 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.88.0.6:2103
20:28:23,621 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
20:28:28,622 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
20:28:28,625 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
20:28:28,626 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
20:28:28,626 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
20:28:28,714 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
20:28:28,715 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
20:28:28,802 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
20:28:29,764 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
20:28:29,777 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
20:28:29,830 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
20:28:31,659 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 10 ms, 1 = 59 ms, 2 = 15 ms]
20:28:31,660 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
20:28:31,661 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
20:28:31,664 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:28:31,664 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
20:28:31,667 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
20:28:39,388 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6.95 seconds, 1 = 7.71 seconds, 2 = 7.21 seconds]
20:28:39,390 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
20:28:39,391 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
20:28:39,399 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:28:39,400 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
20:28:39,401 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
20:28:39,464 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
20:28:39,473 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 4 ms, 1 = 5 ms, 2 = 4 ms]
20:28:39,473 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
20:28:39,482 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
20:28:46,514 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.02 seconds, 1 = 7.01 seconds, 2 = 7.02 seconds]
20:28:46,514 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
20:28:46,524 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
20:28:46,527 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
20:29:46,601 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.03 seconds, 1 = 60.02 seconds, 2 = 60.03 seconds]
20:29:46,602 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
20:29:46,603 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
20:29:46,604 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
20:29:46,729 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 122 ms, 1 = 122 ms, 2 = 106 ms]
20:29:46,729 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
20:29:46,730 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
20:29:49,131 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.36 seconds, 1 = 2.4 seconds, 2 = 2.4 seconds]
20:29:49,131 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
20:29:49,166 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
20:29:49,167 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
20:39:49,605 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
20:39:49,703 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
20:39:49,704 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
20:39:49,709 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
20:39:49,710 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
20:39:49,842 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
20:39:49,844 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
20:39:54,885 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
20:39:54,885 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
20:39:54,885 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
20:39:54,885 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
20:39:54,886 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 25 secs
20:39:54,927 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 26 secs
20:39:54,928 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 26 secs, reporting...
20:39:54,928 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@d9345cd
20:39:54,929 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
20:39:54,989 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
20:39:55,015 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
20:39:55,033 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
20:39:55,043 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
20:39:55,052 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
20:39:55,059 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@5e600dd5
20:39:58,254 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
20:39:58,256 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
