"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,258.527678,11.888897,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,699.680966,20.234347,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,699.203534,4.563410,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,45.005757,2.536753,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2283.220645,12.156013,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12763.252017,161.920462,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,710.726858,6.598399,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,253.495448,2.134825,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.549368,1.076492,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,613.389788,26.714091,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.820185,0.120715,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,886.836766,16.945978,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4363.382251,85.392648,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.412600,0.166660,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.304092,0.366343,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.016493,0.267003,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,284.849972,25.047243,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10823.995782,85.278286,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,138.170992,3.349256,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,503.290072,18.163029,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1033.856523,21.270303,"ops/min"
