MemTotal:       16380096 kB
MemFree:        14925384 kB
MemAvailable:   15453844 kB
Buffers:           35688 kB
Cached:           736368 kB
SwapCached:            0 kB
Active:           393984 kB
Inactive:         802020 kB
Active(anon):       1760 kB
Inactive(anon):   439848 kB
Active(file):     392224 kB
Inactive(file):   362172 kB
Unevictable:        5496 kB
Mlocked:            5496 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            158852 kB
Writeback:             0 kB
AnonPages:        429616 kB
Mapped:           208736 kB
Shmem:             12708 kB
KReclaimable:      54160 kB
Slab:             119220 kB
SReclaimable:      54160 kB
SUnreclaim:        65060 kB
KernelStack:        7468 kB
PageTables:        13704 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3051776 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54644 kB
VmallocChunk:          0 kB
Percpu:             6784 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      153452 kB
DirectMap2M:     5089280 kB
DirectMap1G:    13631488 kB
