Timestamp,Slave 0,
1736178332240,483304,
1736178332242,108284,,
1736178333243,690452,
1736178333246,109176,,
1736178334229,109324,,
1736178334238,1552400,
1736178335246,2507744,
1736178335258,109412,,
1736178336237,109492,,
1736178336248,3238068,
1736178337233,3246000,
1736178337242,110360,,
1736178338232,114572,,
1736178338246,3247644,
1736178339229,3247928,
1736178339232,114664,,
1736178340240,3247936,
1736178340241,114664,,
1736178341227,114708,,
1736178341232,3250320,
1736178342242,114796,,
1736178342247,3250640,
1736178343242,114796,3251180,
1736178344235,114796,,
1736178344239,3251712,
1736178345237,3252120,
1736178345242,114828,,
1736178346243,114836,,
1736178346245,3253188,
1736178347235,114924,3253724,
1736178348240,3254604,
1736178348243,115080,,
1736178349241,115092,,
1736178349245,3255940,
1736178350236,115092,3256476,
1736178351239,115092,,
1736178351246,3257540,
1736178352240,115152,,
1736178352250,3258064,
1736178353240,115152,,
1736178353241,3258328,
1736178354229,3258592,
1736178354245,115152,,
1736178355228,3258596,
1736178355233,115256,,
1736178356231,115256,,
1736178356254,3258704,
1736178357232,115256,,
1736178357255,3258704,
1736178358235,3258720,
1736178358242,115256,,
1736178359236,115308,,
1736178359237,3258720,
1736178360242,115348,,
1736178360247,3258720,
1736178361241,115348,,
1736178361250,3258776,
1736178362233,115348,,
1736178362237,3258776,
1736178363235,115348,,
1736178363238,3258776,
1736178364241,115348,3258776,
1736178365233,3258860,
1736178365239,115348,,
1736178366232,115432,,
1736178366244,3258860,
1736178367248,115432,,
1736178367277,3259116,
1736178368229,115436,,
1736178368245,3259116,
1736178369229,115436,,
1736178369242,3259116,
1736178370227,115436,,
1736178370247,3259120,
1736178371241,115440,,
1736178371242,3259180,
1736178372233,115508,,
1736178372235,3259180,
1736178373222,115508,,
1736178373243,3259180,
1736178374229,115520,,
1736178374240,3259220,
1736178375230,115520,,
1736178375247,3259220,
1736178376234,115520,,
1736178376241,3259480,
1736178377230,115520,,
1736178377248,3259480,
1736178378253,115520,,
1736178378290,3259732,
1736178379227,115520,,
1736178379232,3259824,
1736178380238,115520,3259824,
1736178381235,115520,3259824,
1736178382233,115596,,
1736178382248,3259824,
1736178383236,3259824,
1736178383240,115616,,
1736178384232,115616,,
1736178384238,3259824,
1736178385242,115616,,
1736178385248,3259824,
1736178386222,115616,,
1736178386252,3259824,
1736178387235,3259824,
1736178387240,115708,,
1736178388236,115708,,
1736178388240,3259824,
1736178389236,115708,,
1736178389244,3259824,
1736178390238,3259824,
1736178390240,115708,,
1736178391232,3259824,
1736178391237,115708,,
1736178392242,115708,,
1736178392250,3259812,
1736178393241,135052,3283612,
1736178394231,127632,,
1736178394243,3295296,
1736178395241,127836,,
1736178395244,3295296,
1736178396235,127836,,
1736178396249,3296088,
1736178397223,127836,,
1736178397234,3296088,
1736178398230,127836,,
1736178398247,3296864,
1736178399228,3297900,
1736178399230,127920,,
1736178400231,127920,3298164,
1736178401229,127924,,
1736178401245,3298164,
1736178402239,127924,,
1736178402255,3298164,
1736178403225,127924,,
1736178403229,3298252,
1736178404235,3299308,
1736178404244,127924,,
1736178405239,127924,,
1736178405249,3299308,
1736178406232,127924,,
1736178406235,3300884,
1736178407234,3301144,
1736178407249,127924,,
1736178408246,128792,,
1736178408247,3301408,
1736178409236,128792,,
1736178409250,3301408,
1736178410238,128792,,
1736178410242,3301672,
1736178411229,128796,,
1736178411234,3301672,
1736178412235,3301672,
1736178412244,128796,,
1736178413239,128796,,
1736178413246,3302800,
1736178414222,128796,,
1736178414248,3303328,
1736178415232,128796,,
1736178415235,3303556,
1736178416236,128796,,
1736178416240,3303820,
1736178417240,128796,,
1736178417247,3304072,
1736178418228,128876,,
1736178418239,3304072,
1736178419240,128876,,
1736178419247,3304072,
1736178420233,128876,,
1736178420257,3304072,
1736178421235,128876,,
1736178421247,3304072,
1736178422222,128876,,
1736178422251,3304072,
1736178423225,128876,,
1736178423229,3304072,
1736178424230,128876,,
1736178424243,3304132,
1736178425241,128876,,
1736178425258,3304132,
