"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,215.539364,4.964398,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,464.549939,13.145096,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,541.456920,4.348633,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,45.902839,1.764894,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1989.334023,61.594233,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9516.006438,232.506757,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,478.432272,10.850548,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.174088,11.552150,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.140588,1.320944,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,398.923865,9.579650,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.422692,0.138196,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,744.067822,11.966247,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3204.113258,12.000684,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.156985,0.054472,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,236.338928,0.274553,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.169881,0.246209,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,279.046994,10.191296,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8440.476818,336.562830,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.797426,1.512821,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,382.134618,14.387902,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,918.301189,7.885100,"ops/min"
