"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,269.779877,8.642932,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,605.176943,19.826762,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,611.508909,4.842761,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.500496,1.603940,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2248.243196,9.456047,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11793.142268,237.775884,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,634.039540,10.748718,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,239.798997,4.011627,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.461084,1.488286,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,516.775374,10.772117,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.086132,0.127059,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,824.803350,30.914835,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3926.902772,7.388780,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.511385,0.499475,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.268726,0.800920,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,32.589106,1.700476,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,320.640496,9.234592,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10104.357738,139.629610,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.012101,3.876705,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,450.263908,20.346126,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1054.576891,11.218217,"ops/min"
