"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,337.398007,18.904509,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,642.018363,38.886335,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,720.733728,7.598028,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.382207,0.229980,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2318.624236,21.327170,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9382.224758,52.652273,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,707.186176,13.136965,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.332874,2.911386,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.622800,0.852541,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,679.114073,24.972417,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.028244,0.080135,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,966.091557,48.376806,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4451.127291,286.035455,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.817817,0.389634,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.362356,0.619225,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,37.359056,9.096547,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,329.559468,7.828998,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10983.761013,110.393912,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,143.806767,2.763469,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,561.789398,16.315409,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1187.300109,26.932996,"ops/min"
