MemTotal:       16380096 kB
MemFree:         6318980 kB
MemAvailable:   15361156 kB
Buffers:           64348 kB
Cached:          9078244 kB
SwapCached:            0 kB
Active:           752904 kB
Inactive:        8832272 kB
Active(anon):       1852 kB
Inactive(anon):   458472 kB
Active(file):     751052 kB
Inactive(file):  8373800 kB
Unevictable:        5488 kB
Mlocked:            5488 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            333828 kB
Writeback:             0 kB
AnonPages:        448156 kB
Mapped:           239364 kB
Shmem:             12796 kB
KReclaimable:     254804 kB
Slab:             347572 kB
SReclaimable:     254804 kB
SUnreclaim:        92768 kB
KernelStack:        7520 kB
PageTables:        13796 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3214572 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54664 kB
VmallocChunk:          0 kB
Percpu:             7040 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      204652 kB
DirectMap2M:    10280960 kB
DirectMap1G:     8388608 kB
