Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2722.0
Domain Marker;max-jOPS;7712.0
Domain Marker;Last Success for SLAs;4916.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;91.87396870664823
193;93.07330518761835
289;92.26388299081304
386;94.41995090043432
482;94.532530760791
578;95.03269499632093
675;94.8846086542021
771;95.31071449761777
868;95.2435006357561
964;95.83060658351674
1060;96.3424614639927
1157;96.07731870762579
1253;96.30435815241863
1350;95.70529087340952
1446;96.13895609192353
1542;95.93116221159129
1639;96.62493512534003
1735;96.36928675591825
1832;96.58133905762583
1928;96.3816238305681
2024;97.06963175253105
2121;96.55044123275601
2217;96.65632267222757
2314;96.55980638135098
2410;96.50077159435482
2506;96.79318356891261
2603;96.84178509676468
2699;96.58331835995452
2796;97.01012703845389
2892;96.52443911605104
2988;97.09962769503855
3085;97.10025809335112
3181;97.02861389649435
3278;96.92469012393438
3374;96.8365150044383
3470;96.96681238882425
3567;96.95613393837591
3663;97.08453112052021
3760;96.92083651548432
3856;97.43627685197818
3952;97.10774373354938
4049;97.51703754003253
4145;97.24262820226176
4242;97.01015782148849
4338;97.06165099295602
4434;97.53790515897973
4531;97.03740273934517
4627;97.06265323368868
4724;97.45137627052478
4820;96.999712704911
4916;97.32123476211399
5013;96.38241111085931
5109;96.88264370167411
5206;97.414374731177
5302;96.84199654410047
5398;96.53806031788666
5495;97.13217077211719
5591;97.17446516418727
5688;97.0839795806107
5784;96.06677499762223
5880;96.92495165719549
5977;96.36058483069367
6073;95.61714860725526
6170;95.12956386600135
6266;95.18913579301814
6362;94.66223054529586
6459;93.37817904841964
6555;92.1821795928775
6652;90.82266105703336
6748;88.1769046656256
6844;85.49810474206858
6941;84.59610191000868
7037;80.8422236582204
7134;80.15334728354979
7230;78.80913507523555
7326;76.88575476156538
7423;76.57251045418633
7519;71.10573791754322
7616;64.38353838783698
7712;49.849137656779845
7808;36.72251085052019
7905;15.108205540815016
8001;24.748671568645236
8098;9.735359304141895
