"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,304.433526,14.122975,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,579.023782,23.220862,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,648.578642,4.380874,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.041289,1.376007,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2160.834299,18.631763,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8396.560681,83.520275,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,596.022235,17.845394,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,239.686697,8.989512,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.287191,2.031561,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,580.204758,7.804823,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.256888,0.097470,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,987.706649,22.932690,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3894.044171,56.987268,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,57.623868,2.202767,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,327.950429,1.638917,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.212728,2.308459,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,354.823346,16.085192,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9954.754042,128.178807,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.317941,3.813603,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,511.929652,9.817253,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1144.747078,12.759929,"ops/min"
