01:31:22,895 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
01:31:22,905 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
01:31:22,906 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
01:31:22,910 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
01:31:23,123 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
01:31:23,125 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
01:31:28,126 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
01:31:28,128 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
01:31:28,129 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
01:31:28,129 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
01:31:28,219 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
01:31:28,220 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
01:31:28,308 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
01:31:29,334 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
01:31:29,354 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
01:31:29,441 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
01:31:31,222 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 39 ms, 1 = 51 ms, 2 = 31 ms]
01:31:31,222 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
01:31:31,224 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
01:31:31,231 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:31:31,232 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
01:31:31,248 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
01:31:38,574 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.1 seconds, 1 = 6.87 seconds, 2 = 7.3 seconds]
01:31:38,576 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
01:31:38,577 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
01:31:38,586 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:31:38,588 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
01:31:38,589 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
01:31:38,639 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
01:31:38,649 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 5 ms, 1 = 5 ms, 2 = 4 ms]
01:31:38,649 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
01:31:38,662 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:31:46,778 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.97 seconds, 1 = 8.11 seconds, 2 = 7.99 seconds]
01:31:46,778 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:31:46,786 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:31:46,789 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
01:32:46,820 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
01:32:46,820 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
01:32:46,822 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
01:32:46,823 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
01:32:46,952 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 126 ms, 1 = 123 ms, 2 = 121 ms]
01:32:46,952 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
01:32:46,953 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:32:49,272 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.31 seconds, 1 = 2.31 seconds, 2 = 2.31 seconds]
01:32:49,272 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:32:49,296 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:32:49,296 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
01:42:49,747 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
01:42:49,904 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
01:42:49,906 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
01:42:49,913 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
01:42:49,914 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
01:42:50,050 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
01:42:50,051 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
01:42:55,104 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
01:42:55,104 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
01:42:55,104 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
01:42:55,104 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
01:42:55,104 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 25 secs
01:42:55,146 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 26 secs
01:42:55,146 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 26 secs, reporting...
01:42:55,146 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@a38c7fe
01:42:55,147 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
01:42:55,200 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
01:42:55,235 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
01:42:55,254 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
01:42:55,267 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
01:42:55,276 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
01:42:55,286 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@6c1a5b54
01:42:57,210 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
01:42:57,214 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
