MemTotal:        8117660 kB
MemFree:         7095092 kB
MemAvailable:    7246244 kB
Buffers:           32684 kB
Cached:           339000 kB
SwapCached:            0 kB
Active:           718776 kB
Inactive:          76644 kB
Active(anon):     431452 kB
Inactive(anon):     9988 kB
Active(file):     287324 kB
Inactive(file):    66656 kB
Unevictable:        5552 kB
Mlocked:            5552 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               248 kB
Writeback:             0 kB
AnonPages:        429144 kB
Mapped:           211216 kB
Shmem:             12692 kB
KReclaimable:      36160 kB
Slab:              96080 kB
SReclaimable:      36160 kB
SUnreclaim:        59920 kB
KernelStack:        6968 kB
PageTables:        13784 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3031284 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54668 kB
VmallocChunk:          0 kB
Percpu:             2512 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      106348 kB
DirectMap2M:     4087808 kB
DirectMap1G:     6291456 kB
