MemTotal:       16380088 kB
MemFree:         6114416 kB
MemAvailable:   15361388 kB
Buffers:           59560 kB
Cached:          9285904 kB
SwapCached:            0 kB
Active:           748436 kB
Inactive:        9039476 kB
Active(anon):       1868 kB
Inactive(anon):   458372 kB
Active(file):     746568 kB
Inactive(file):  8581104 kB
Unevictable:        5540 kB
Mlocked:            5540 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               988 kB
Writeback:             0 kB
AnonPages:        448108 kB
Mapped:           238100 kB
Shmem:             12792 kB
KReclaimable:     256964 kB
Slab:             348504 kB
SReclaimable:     256964 kB
SUnreclaim:        91540 kB
KernelStack:        7584 kB
PageTables:        13864 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578648 kB
Committed_AS:    3190556 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54760 kB
VmallocChunk:          0 kB
Percpu:             6944 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      196460 kB
DirectMap2M:     8192000 kB
DirectMap1G:    10485760 kB
