"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,262.275145,11.944635,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,615.667805,19.307653,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,612.201206,4.919130,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.918456,0.831616,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2307.362250,19.972408,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11782.021644,289.841337,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,629.328956,12.360613,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.425737,3.845605,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.086172,1.805810,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,519.700125,8.085065,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.090745,0.191054,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,832.220770,17.413032,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3930.767467,5.350033,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.391686,0.477086,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.237752,0.472781,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.058051,1.407288,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,302.495324,8.000999,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9967.657074,122.600868,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.061687,3.081245,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,443.624818,16.092201,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1063.090399,10.507943,"ops/min"
