MemTotal:        8135336 kB
MemFree:         7087816 kB
MemAvailable:    7268596 kB
Buffers:           39028 kB
Cached:           361288 kB
SwapCached:            0 kB
Active:           163164 kB
Inactive:         657924 kB
Active(anon):       1784 kB
Inactive(anon):   436692 kB
Active(file):     161380 kB
Inactive(file):   221232 kB
Unevictable:        5544 kB
Mlocked:            5544 kB
SwapTotal:       8134652 kB
SwapFree:        8134652 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               528 kB
Writeback:             0 kB
AnonPages:        426548 kB
Mapped:           209404 kB
Shmem:             12700 kB
KReclaimable:      38148 kB
Slab:              97292 kB
SReclaimable:      38148 kB
SUnreclaim:        59144 kB
KernelStack:        6892 kB
PageTables:        13544 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12202320 kB
Committed_AS:    2985084 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       52940 kB
VmallocChunk:          0 kB
Percpu:             3360 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      130924 kB
DirectMap2M:     5111808 kB
DirectMap1G:     5242880 kB
