MemTotal:       32755048 kB
MemFree:        14004836 kB
MemAvailable:   31308068 kB
Buffers:          794124 kB
Cached:         16646212 kB
SwapCached:            0 kB
Active:         10501032 kB
Inactive:        7228104 kB
Active(anon):       1788 kB
Inactive(anon):   450716 kB
Active(file):   10499244 kB
Inactive(file):  6777388 kB
Unevictable:      154084 kB
Mlocked:            5500 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              4004 kB
Writeback:             0 kB
AnonPages:        443152 kB
Mapped:           284560 kB
Shmem:            158740 kB
KReclaimable:     489712 kB
Slab:             705040 kB
SReclaimable:     489712 kB
SUnreclaim:       215328 kB
KernelStack:        8064 kB
PageTables:        15980 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3292720 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       35256 kB
VmallocChunk:          0 kB
Percpu:            45056 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      185336 kB
DirectMap2M:     8089600 kB
DirectMap1G:    26214400 kB
