Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2331.0
Domain Marker;max-jOPS;11070.0
Domain Marker;Last Success for SLAs;4289.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;90.40204111080772
277;93.9661630101304
415;94.69759121406919
553;94.73314962862781
692;95.91685484370394
830;96.02157050825015
969;94.60953736609528
1107;96.1039827703159
1245;96.3533368476983
1384;96.56016459035861
1522;97.00320705904451
1660;96.93068209788984
1799;96.87785669135732
1937;97.27137576254549
2076;96.46177351617476
2214;97.4533438341946
2352;95.82328736177983
2491;97.59178047256938
2629;96.86488289845806
2767;96.87298961268056
2906;97.42696008041733
3044;96.96260477533784
3183;97.29819712664113
3321;96.49221834608406
3459;97.46837454493854
3598;96.77709755045768
3736;97.42414619637334
3874;95.5455321943406
4013;97.27780530029068
4151;94.90906187244835
4289;97.04594407957563
4428;97.71454555067841
4566;96.48507589188314
4705;97.00091075389884
4843;97.08000299821306
4981;96.35563657742458
5120;95.77323572491899
5258;95.77586942949762
5396;96.03923477455453
5535;95.6616712067316
5673;91.52786837053486
5812;95.85924325558398
5950;96.01161831901514
6088;95.53652244598342
6227;96.11372305432083
6365;94.42712185187004
6503;94.4585749712958
6642;91.04723040486368
6780;90.97278156617658
6918;82.44416734448843
7057;86.8613951340591
7195;85.47661610291755
7334;82.4028716252483
7472;80.65503638837221
7610;79.87036957195787
7749;79.0084594114264
7887;70.23524936472867
8025;75.43904109300735
8164;74.74312184577529
8302;70.4650789595548
8441;69.22673209313493
8579;67.56396515910929
8717;60.99112201776508
8856;65.34626008655253
8994;63.259371485670535
9132;60.355338979574285
9271;60.486917943168116
9409;57.30388150886557
9548;48.87850436601032
9686;56.70673680153211
9824;54.684950204457955
9963;50.258606257358565
10101;39.70057865223429
10239;44.46292858173325
10378;44.75801452696522
10516;40.10300364512106
10654;27.82669034197213
10793;34.63928434252172
10931;30.5282780448882
11070;11.094163491395136
11208;1.2966543648886981
11346;1.0929390813314235
11485;0.7771479403594781
11623;0.7516222149427643
