MemTotal:        8135344 kB
MemFree:         7103256 kB
MemAvailable:    7267060 kB
Buffers:           33776 kB
Cached:           349428 kB
SwapCached:            0 kB
Active:           145656 kB
Inactive:         657580 kB
Active(anon):       1780 kB
Inactive(anon):   435960 kB
Active(file):     143876 kB
Inactive(file):   221620 kB
Unevictable:        5540 kB
Mlocked:            5540 kB
SwapTotal:       8134652 kB
SwapFree:        8134652 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               428 kB
Writeback:             0 kB
AnonPages:        425708 kB
Mapped:           208548 kB
Shmem:             12712 kB
KReclaimable:      38060 kB
Slab:              97224 kB
SReclaimable:      38060 kB
SUnreclaim:        59164 kB
KernelStack:        6888 kB
PageTables:        13444 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12202324 kB
Committed_AS:    3000116 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       52876 kB
VmallocChunk:          0 kB
Percpu:             3360 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      114540 kB
DirectMap2M:     5128192 kB
DirectMap1G:     5242880 kB
