"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,279.348037,14.195036,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,752.588967,17.871441,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,692.095490,9.890902,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.970152,0.670489,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2417.966240,18.461344,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13288.556189,191.561193,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,747.096901,6.855558,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,260.602883,2.462390,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.773702,0.511843,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,630.914483,8.599427,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.910830,0.036131,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,893.426636,19.128926,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4542.773674,168.521809,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.418144,0.148563,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,469.609703,9.614325,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.762569,0.322388,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,283.099981,8.631126,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11068.008422,110.810711,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.536441,1.768578,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,493.046333,15.114903,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1103.684116,8.924297,"ops/min"
