
===================================
Domain Marker;critical-jOPS;2180.0
Domain Marker;max-jOPS;9107.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
99.0;500.0;1600.0;2000.0;2100.0;2700.0;3700.0
198.0;400.0;1700.0;2300.0;2600.0;3200.0;148000.0
297.0;500.0;1900.0;2800.0;3100.0;3800.0;124000.0
396.0;500.0;2100.0;3200.0;3600.0;4400.0;139000.0
495.0;500.0;2300.0;3600.0;4100.0;5200.0;152000.0
594.0;500.0;2400.0;4100.0;4600.0;6100.0;288000.0
693.0;500.0;2600.0;4400.0;5000.0;6400.0;146000.0
792.0;400.0;2700.0;4900.0;5500.0;10200.0;278000.0
891.0;400.0;2800.0;5300.0;5900.0;8000.0;156000.0
990.0;400.0;2900.0;5600.0;6400.0;13690.000000000146;285000.0
1089.0;500.0;3000.0;6000.0;6800.0;9300.0;250000.0
1188.0;400.0;3100.0;6500.0;7500.0;33000.0;281000.0
1287.0;400.0;3100.0;6600.0;7600.0;15322.999999999593;269000.0
1386.0;500.0;3200.0;6900.0;8100.0;29000.0;276000.0
1485.0;500.0;3200.0;7100.0;8400.0;28000.0;322000.0
1584.0;400.0;3300.0;7200.0;8400.0;12400.0;263000.0
1683.0;400.0;3200.0;7300.0;8700.0;18563.000000000466;224000.0
1782.0;500.0;3300.0;7300.0;8800.0;16400.0;215000.0
1881.0;400.0;3300.0;7400.0;8900.0;18500.0;197000.0
1980.0;400.0;3300.0;7100.0;8700.0;31000.0;224000.0
2079.0;400.0;3300.0;7100.0;8700.0;16219.999999999709;226000.0
2178.0;400.0;3400.0;7300.0;8800.0;16300.0;220000.0
2277.0;400.0;3400.0;7400.0;9100.0;50000.0;412000.0
2376.0;400.0;3400.0;7400.0;9300.0;27000.0;208000.0
2475.0;400.0;3500.0;7500.0;9500.0;86000.0;314000.0
2574.0;400.0;3500.0;7300.0;9000.0;25000.0;187000.0
2673.0;400.0;3600.0;7400.0;9200.0;32000.0;284000.0
2772.0;400.0;3500.0;7200.0;9300.0;60000.0;266000.0
2871.0;400.0;3600.0;7400.0;9400.0;60000.0;289000.0
2970.0;400.0;3600.0;7600.0;10200.0;71000.0;559000.0
3069.0;400.0;3600.0;7400.0;9600.0;75000.0;404000.0
3168.0;400.0;3700.0;7400.0;10000.0;107000.0;423000.0
3267.0;400.0;3700.0;7800.0;11600.0;122000.0;530000.0
3366.0;400.0;3700.0;7500.0;10200.0;95000.0;452000.0
3465.0;400.0;3800.0;7800.0;10900.0;78000.0;295000.0
3564.0;400.0;3800.0;7700.0;10700.0;78000.0;431000.0
3663.0;400.0;3800.0;7900.0;11900.0;82000.0;395000.0
3762.0;400.0;3900.0;8300.0;17100.0;132000.0;470000.0
3861.0;400.0;4000.0;8800.0;23000.0;113000.0;497000.0
3960.0;400.0;4000.0;8600.0;25000.0;130000.0;523000.0
4059.0;400.0;4100.0;9000.0;25000.0;142000.0;404000.0
4158.0;400.0;4100.0;9500.0;38000.0;154000.0;507000.0
4257.0;400.0;4200.0;9300.0;24000.0;147000.0;522000.0
4356.0;300.0;4200.0;9600.0;32000.0;150000.0;553000.0
4455.0;400.0;4300.0;10100.0;39000.0;144000.0;530000.0
4554.0;400.0;4400.0;11000.0;39000.0;147000.0;526000.0
4653.0;400.0;4400.0;10700.0;38000.0;129000.0;504000.0
4752.0;400.0;4500.0;11200.0;31000.0;137000.0;562000.0
4851.0;400.0;4500.0;11700.0;45000.0;178000.0;552000.0
4949.0;400.0;4700.0;14000.0;59000.0;174000.0;660000.0
5048.0;400.0;4700.0;14400.0;53000.0;146000.0;596000.0
5147.0;400.0;4800.0;16100.0;73000.0;181000.0;710000.0
5246.0;400.0;4900.0;17100.0;63000.0;177000.0;630000.0
5345.0;400.0;5100.0;19500.0;52000.0;153000.0;493000.0
5444.0;400.0;5200.0;23000.0;67000.0;173000.0;760000.0
5543.0;400.0;5300.0;27000.0;61000.0;162000.0;700000.0
5642.0;400.0;5300.0;32000.0;68000.0;147000.0;610000.0
5741.0;400.0;5600.0;29000.0;69000.0;165000.0;592000.0
5840.0;400.0;5700.0;34000.0;72000.0;181000.0;740000.0
5939.0;400.0;5800.0;33000.0;83000.0;182000.0;730000.0
6038.0;400.0;6000.0;42000.0;75000.0;163000.0;760000.0
6137.0;400.0;6100.0;43000.0;81000.0;159000.0;690000.0
6236.0;400.0;6300.0;41000.0;64000.0;145000.0;770000.0
6335.0;400.0;6600.0;51000.0;81000.0;165000.0;870000.0
6434.0;400.0;6800.0;53000.0;90000.0;161000.0;740000.0
6533.0;400.0;6800.0;52000.0;92000.0;228000.0;770000.0
6632.0;300.0;7100.0;60000.0;101000.0;192000.0;970000.0
6731.0;400.0;7400.0;58000.0;106000.0;243000.0;820000.0
6830.0;400.0;7700.0;80700.00000001164;125000.0;230000.0;1100000.0
6929.0;300.0;7900.0;69000.0;108000.0;192000.0;1100000.0
7028.0;400.0;7900.0;56000.0;81000.0;157000.0;960000.0
7127.0;300.0;8600.0;75000.0;103000.0;215000.0;1600000.0
