"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,237.778268,5.826555,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,520.165872,16.035119,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,566.869750,5.866225,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,49.222828,0.640101,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2116.050003,65.583811,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9950.957466,160.694556,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,553.023866,9.810977,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,213.700400,2.698544,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,62.166409,0.704108,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,412.107922,6.792534,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.425965,0.077946,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,779.645379,18.886926,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3308.489191,18.323129,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,52.751460,0.093944,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,245.328826,0.278204,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,34.601809,0.130617,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,276.415553,1.854912,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,9319.621730,363.144639,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,125.581941,1.670090,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,401.849988,15.323815,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,993.162112,8.450181,"ops/min"
