MemTotal:        8117664 kB
MemFree:         7090348 kB
MemAvailable:    7241184 kB
Buffers:           32660 kB
Cached:           338780 kB
SwapCached:            0 kB
Active:           718296 kB
Inactive:          76452 kB
Active(anon):     431068 kB
Inactive(anon):    10000 kB
Active(file):     287228 kB
Inactive(file):    66452 kB
Unevictable:        5600 kB
Mlocked:            5600 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               956 kB
Writeback:             0 kB
AnonPages:        429160 kB
Mapped:           211344 kB
Shmem:             12700 kB
KReclaimable:      36124 kB
Slab:              96008 kB
SReclaimable:      36124 kB
SUnreclaim:        59884 kB
KernelStack:        6964 kB
PageTables:        13628 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176076 kB
Committed_AS:    3038164 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54548 kB
VmallocChunk:          0 kB
Percpu:             2544 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      126828 kB
DirectMap2M:     4067328 kB
DirectMap1G:     6291456 kB
