Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2550.0
Domain Marker;max-jOPS;7712.0
Domain Marker;Last Success for SLAs;4916.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;90.70475401704192
193;92.38589278777998
289;92.85536871918204
386;94.08726913596813
482;94.7501778649816
578;94.74375062633639
675;95.04415375367718
771;95.70408102947482
868;95.07460989271891
964;95.49334247484583
1060;95.90269104269973
1157;95.67190150035911
1253;96.09092932105392
1350;96.19672213034785
1446;95.71636920393178
1542;96.1048446167394
1639;96.42814850991275
1735;96.68954968608199
1832;96.4364282103069
1928;96.70732994237491
2024;96.73354909058904
2121;96.57563269708517
2217;96.56201511207466
2314;97.14730674287782
2410;96.8837656410144
2506;97.02582270730171
2603;96.80565396281872
2699;96.6454491987315
2796;96.78820066174346
2892;97.23047081069812
2988;96.9590661027372
3085;97.25195234879676
3181;97.16961021529953
3278;97.25492941626764
3374;97.29919117719265
3470;97.00412053914887
3567;97.4213181001646
3663;97.05629705543387
3760;96.91974141464136
3856;96.81359733855871
3952;96.93292447687828
4049;96.78544646301488
4145;97.22986731352151
4242;97.24695567441361
4338;97.25777786258254
4434;96.80309043323409
4531;97.02267114073305
4627;96.55504734867037
4724;97.12414706274342
4820;96.72798303486961
4916;97.24826702046659
5013;97.30639183117037
5109;96.63665980773133
5206;97.35492459682897
5302;97.45498582080779
5398;97.08036189783853
5495;96.46254970983833
5591;96.99959626254949
5688;96.11056977760633
5784;96.18423509908504
5880;95.77233343285084
5977;96.4421609278118
6073;94.63998526357997
6170;95.06362915101114
6266;94.73700323921256
6362;94.61584208091057
6459;92.76727999691929
6555;90.56050453048
6652;87.79091066915613
6748;87.17640459217834
6844;84.85667624036314
6941;83.00275053130763
7037;80.18215263150965
7134;80.08304038491696
7230;76.00898558219357
7326;75.73558658630019
7423;72.76294509335943
7519;62.80550098480563
7616;51.10065318843189
7712;23.855602634314494
7808;24.412253340078085
7905;25.415884306731996
8001;8.945805880902473
8098;12.241541947415545
