13:15:51,162 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
13:15:51,166 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
13:15:51,169 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
13:15:51,174 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
13:15:51,483 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
13:15:51,485 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
13:15:56,489 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
13:15:56,500 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
13:15:56,501 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
13:15:56,503 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
13:15:56,727 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
13:15:56,727 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
13:15:56,814 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
13:15:58,012 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
13:15:58,105 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
13:15:58,159 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
13:16:00,210 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 213 ms, 1 = 307 ms, 2 = 297 ms]
13:16:00,210 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
13:16:00,211 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
13:16:00,215 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
13:16:00,215 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
13:16:00,222 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
13:16:08,311 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.37 seconds, 1 = 7.89 seconds, 2 = 8.08 seconds]
13:16:08,314 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
13:16:08,314 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
13:16:08,321 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
13:16:08,323 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
13:16:08,324 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
13:16:08,379 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
13:16:08,392 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 5 ms, 2 = 10 ms]
13:16:08,393 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
13:16:08,401 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
13:16:17,419 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 9.01 seconds, 1 = 9.01 seconds, 2 = 8.87 seconds]
13:16:17,420 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
13:16:17,428 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
13:16:17,430 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
13:17:17,484 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.03 seconds, 1 = 60.02 seconds, 2 = 60.01 seconds]
13:17:17,485 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
13:17:17,486 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
13:17:17,487 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
13:17:17,859 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 276 ms, 1 = 341 ms, 2 = 370 ms]
13:17:17,859 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
13:17:17,860 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
13:17:23,453 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.56 seconds, 1 = 5.59 seconds, 2 = 5.59 seconds]
13:17:23,453 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
13:17:23,550 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
13:17:23,551 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
13:27:23,994 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
13:27:24,062 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
13:27:24,063 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
13:27:24,067 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
13:27:24,068 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
13:27:25,243 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
13:27:25,248 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
13:27:30,502 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1206 MB to 1283 MB and has 0 unfinished threads
13:27:30,502 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1206 MB to 1286 MB and has 2 unfinished threads
13:27:30,502 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1206 MB to 1282 MB and has 2 unfinished threads
13:27:30,503 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
13:27:30,503 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 32 secs
13:27:30,544 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 33 secs
13:27:30,545 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 33 secs, reporting...
13:27:30,545 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@5a4aa2f2
13:27:30,546 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
13:27:30,644 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
13:27:30,691 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
13:27:30,708 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
13:27:30,722 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
13:27:30,731 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
13:27:30,738 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@57175e74
13:27:33,634 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
13:27:33,637 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
