
===================================
Domain Marker;critical-jOPS;2624.0
Domain Marker;max-jOPS;7616.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;500.0;2200.0;3300.0;3700.0;4600.0;7200.0
193.0;500.0;2500.0;4100.0;4600.0;5600.0;188000.0
289.0;400.0;2700.0;4600.0;5200.0;6500.0;172000.0
386.0;500.0;3000.0;5200.0;5900.0;7200.0;175000.0
482.0;500.0;3200.0;5900.0;6600.0;8200.0;181000.0
578.0;400.0;3500.0;6500.0;7400.0;9262.000000000262;162000.0
675.0;500.0;3600.0;7000.0;7900.0;9600.0;177000.0
771.0;500.0;3600.0;7400.0;8500.0;10600.0;174000.0
868.0;500.0;3800.0;8000.0;9100.0;11700.0;175000.0
964.0;400.0;4200.0;8600.0;9800.0;12200.0;183000.0
1060.0;300.0;4100.0;9000.0;10400.0;13100.0;186000.0
1157.0;400.0;4000.0;9300.0;10800.0;13500.0;165000.0
1253.0;400.0;4200.0;9900.0;11400.0;14700.0;186000.0
1350.0;500.0;4100.0;10000.0;11700.0;15300.0;176000.0
1446.0;500.0;4100.0;10300.0;12000.0;15700.0;168000.0
1542.0;500.0;4200.0;10500.0;12400.0;17300.0;222000.0
1639.0;500.0;4000.0;10200.0;12300.0;18300.0;243000.0
1735.0;500.0;4200.0;10200.0;12100.0;16300.0;187000.0
1832.0;400.0;4300.0;10400.0;12500.0;21000.0;158000.0
1928.0;400.0;4200.0;10100.0;12100.0;17700.0;201000.0
2024.0;400.0;4200.0;10200.0;12200.0;22000.0;211000.0
2121.0;400.0;4300.0;10100.0;12200.0;21000.0;172000.0
2217.0;500.0;4300.0;9800.0;12000.0;24000.0;190000.0
2314.0;400.0;4300.0;10000.0;12200.0;26000.0;181000.0
2410.0;500.0;4300.0;9900.0;12100.0;24000.0;200000.0
2506.0;400.0;4200.0;9200.0;12000.0;42000.0;253000.0
2603.0;400.0;4300.0;9700.0;12400.0;39000.0;178000.0
2699.0;400.0;4500.0;9800.0;12100.0;30000.0;168000.0
2796.0;300.0;4500.0;9600.0;12000.0;30000.0;196000.0
2892.0;500.0;4700.0;9900.0;12200.0;30000.0;164000.0
2988.0;400.0;4700.0;9900.0;12700.0;38000.0;223000.0
3085.0;500.0;4700.0;10000.0;12500.0;34000.0;371000.0
3181.0;500.0;4800.0;10200.0;13300.0;36000.0;232000.0
3278.0;500.0;5000.0;10600.0;14500.0;59000.0;278000.0
3374.0;400.0;5000.0;10400.0;14100.0;49000.0;254000.0
3470.0;500.0;5000.0;10500.0;14200.0;45000.0;265000.0
3567.0;400.0;5100.0;11000.0;16500.0;54000.0;491000.0
3663.0;500.0;5200.0;11400.0;21000.0;66000.0;498000.0
3760.0;400.0;5300.0;11400.0;17800.0;61000.0;279000.0
3856.0;400.0;5400.0;11800.0;19000.0;62000.0;322000.0
3952.0;400.0;5500.0;12500.0;26000.0;74000.0;253000.0
4049.0;400.0;5600.0;12400.0;22000.0;59000.0;443000.0
4145.0;400.0;5700.0;13500.0;30000.0;74000.0;410000.0
4242.0;400.0;5700.0;12700.0;25000.0;77000.0;343000.0
4338.0;400.0;5900.0;14100.0;31000.0;79000.0;319000.0
4434.0;400.0;5900.0;14100.0;33000.0;73000.0;720000.0
4531.0;400.0;6200.0;16100.0;34000.0;79000.0;427000.0
4627.0;400.0;6300.0;17300.0;38000.0;88000.0;620000.0
4724.0;400.0;6400.0;19200.0;40000.0;88000.0;576000.0
4820.0;400.0;6600.0;25000.0;47000.0;85000.0;780000.0
4916.0;400.0;6800.0;26000.0;51000.0;95000.0;650000.0
5013.0;400.0;7100.0;35000.0;55000.0;107000.0;1600000.0
5109.0;400.0;7300.0;33000.0;56000.0;101000.0;810000.0
5206.0;400.0;7700.0;43000.0;71000.0;172000.0;1500000.0
5302.0;400.0;7900.0;43000.0;75000.0;139000.0;1100000.0
5398.0;400.0;8100.0;48000.0;67000.0;126000.0;2100000.0
5495.0;400.0;8400.0;51000.0;75000.0;122000.0;1200000.0
5591.0;400.0;9100.0;79000.0;111000.0;152000.0;2700000.0
5688.0;400.0;9300.0;76000.0;108000.0;157000.0;1900000.0
5784.0;400.0;9500.0;76000.0;107000.0;163000.0;2900000.0
5880.0;400.0;10400.0;97000.0;130000.0;197000.0;2400000.0
5977.0;400.0;11500.0;105000.0;132000.0;203000.0;3400000.0
6073.0;400.0;11900.0;123000.0;154000.0;200000.0;3300000.0
6170.0;300.0;11900.0;104000.0;140000.0;208000.0;3200000.0
6266.0;400.0;16900.0;126000.0;164000.0;244000.0;3100000.0
6362.0;400.0;19300.0;140000.0;180000.0;283000.0;3700000.0
6459.0;400.0;35000.0;163000.0;200000.0;253000.0;5100000.0
6555.0;400.0;36000.0;187000.0;240000.0;314000.0;4400000.0
6652.0;400.0;47000.0;180000.0;219000.0;296000.0;4900000.0
6748.0;400.0;33000.0;188000.0;225000.0;306000.0;5100000.0
6844.0;300.0;48000.0;218000.0;289000.0;406000.0;5100000.0
6941.0;400.0;61000.0;230000.0;289000.0;401000.0;5100000.0
7037.0;300.0;80000.0;251000.0;302000.0;404000.0;6300000.0
7134.0;400.0;119000.0;291000.0;335000.0;416000.0;7000000.0
7230.0;400.0;143000.0;341000.0;399000.0;514000.0;7000000.0
7326.0;400.0;224000.0;495000.0;580000.0;930000.0;1.1E7
7423.0;400.0;293000.0;610000.0;720000.0;990000.0;1.7E7
7519.0;1100.0;359000.0;630000.0;700000.0;1300000.0;2.3E7
7616.0;2400.0;551000.0;960000.0;1400000.0;5000000.0;2.1E7
7712.0;53000.0;620000.0;1300000.0;1800000.0;5000000.0;4.1E7
7808.0;7800.0;860000.0;4200000.0;5900000.0;1.9E7;4.7E7
7905.0;64000.0;660000.0;940000.0;1200000.0;2900000.0;3.4E7
8001.0;226000.0;910000.0;1700000.0;2200000.0;5200000.0;4.1E7
