MemTotal:       32755048 kB
MemFree:         5406860 kB
MemAvailable:   31203120 kB
Buffers:          982032 kB
Cached:         24638176 kB
SwapCached:            0 kB
Active:         11531644 kB
Inactive:       14463384 kB
Active(anon):       1912 kB
Inactive(anon):   570964 kB
Active(file):   11529732 kB
Inactive(file): 13892420 kB
Unevictable:      187080 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               176 kB
Writeback:             0 kB
AnonPages:        561912 kB
Mapped:           292180 kB
Shmem:            193072 kB
KReclaimable:     837220 kB
Slab:            1043076 kB
SReclaimable:     837220 kB
SUnreclaim:       205856 kB
KernelStack:        8624 kB
PageTables:        18856 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3783020 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       27848 kB
VmallocChunk:          0 kB
Percpu:            12384 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      322552 kB
DirectMap2M:    17389568 kB
DirectMap1G:    16777216 kB
