15:31:23,043 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
15:31:23,061 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
15:31:23,065 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
15:31:23,073 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
15:31:23,378 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
15:31:23,380 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
15:31:28,382 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
15:31:28,399 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
15:31:28,402 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
15:31:28,407 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
15:31:28,612 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
15:31:28,613 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
15:31:28,803 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
15:31:30,288 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
15:31:30,386 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
15:31:30,489 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
15:31:33,135 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 38 ms, 1 = 30 ms, 2 = 49 ms]
15:31:33,140 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
15:31:33,142 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
15:31:33,149 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
15:31:33,150 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
15:31:33,159 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
15:31:43,083 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 9.33 seconds, 1 = 9.81 seconds, 2 = 9.9 seconds]
15:31:43,090 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
