"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,311.004398,17.773020,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,572.626485,23.605242,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,653.653023,5.810629,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,50.210529,4.154769,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2170.981100,9.603807,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8393.070887,186.422225,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,599.333247,11.986500,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.946013,3.101908,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.676939,1.507897,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,583.158000,7.003446,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.326298,0.116480,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,979.676114,17.155535,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3889.015139,53.807907,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.495036,1.500954,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,326.840970,4.605841,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.360250,3.579779,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,356.810658,20.998706,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9793.508515,150.667742,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.106719,4.011233,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,508.256010,15.603980,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1143.174608,9.286009,"ops/min"
