"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,253.672576,10.084258,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,670.466983,15.705424,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,693.607516,20.231003,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.938895,0.534607,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2323.332168,11.498955,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12563.601922,280.127771,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,686.443283,11.943015,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.854573,2.475939,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,60.005067,0.288944,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,630.681166,5.227388,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.864925,0.266682,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,760.466305,180.185366,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4423.779920,87.732754,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,49.581809,1.768149,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,382.496125,28.926425,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.855658,0.297111,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,264.411158,48.743597,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10814.498590,163.446271,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.799582,2.196060,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,505.931590,17.215245,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1027.534491,7.108218,"ops/min"
