"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,292.312760,13.225050,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,761.444409,19.791300,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,690.253058,8.232696,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.898907,0.390933,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2413.405803,14.758280,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13330.778506,152.666993,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,763.065112,9.133745,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,260.712432,3.928226,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.866910,0.593867,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,630.388969,12.661590,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.418081,0.274972,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,906.455210,19.855694,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4644.127413,1.411060,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.344957,0.215665,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.063067,0.380995,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.971525,0.191342,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,294.002725,32.187315,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11099.137118,107.493987,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.707968,2.241819,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,482.607348,18.805545,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1093.784908,10.414011,"ops/min"
