Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;941266.0
Domain Marker;max-jOPS;7343921.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3933.0;1003.00029;1002.9508230000001
88837.0;5926.972194000002;5931.153499000007
407998.0;11711.123487000004;11714.182924999972
752645.0;5129.688563000062;5131.914107999997
7770353.0;11296.269817999564;11297.653582000174
7777482.0;;5127.0780710000545
7777483.0;5125.102823000401;
7817626.0;;1007.0831880001351
7817628.0;2.3545709997415543;
