
===================================
Domain Marker;critical-jOPS;2615.0
Domain Marker;max-jOPS;7616.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;500.0;2300.0;3400.0;3800.0;4600.0;6700.0
193.0;500.0;2700.0;4000.0;4500.0;5400.0;8700.0
289.0;600.0;3000.0;4700.0;5300.0;6300.0;183000.0
386.0;400.0;3300.0;5400.0;6000.0;7300.0;178000.0
482.0;400.0;3600.0;6100.0;6800.0;8300.0;180000.0
578.0;500.0;3900.0;6700.0;7500.0;9300.0;186000.0
675.0;500.0;3900.0;7000.0;8000.0;9800.0;178000.0
771.0;500.0;4300.0;7700.0;8700.0;10800.0;187000.0
868.0;600.0;4700.0;8400.0;9500.0;11800.0;185000.0
964.0;500.0;4600.0;8700.0;9900.0;12133.99999999965;181000.0
1060.0;500.0;4700.0;9300.0;10500.0;13200.0;182000.0
1157.0;400.0;4700.0;9900.0;11300.0;14900.0;184000.0
1253.0;500.0;4700.0;10100.0;11500.0;14600.0;184000.0
1350.0;500.0;5000.0;10600.0;12200.0;15900.0;168000.0
1446.0;400.0;4800.0;10700.0;12400.0;15700.0;183000.0
1542.0;400.0;4900.0;10900.0;12700.0;16900.0;174000.0
1639.0;500.0;4800.0;10900.0;12900.0;18200.0;207000.0
1735.0;400.0;4700.0;10800.0;12800.0;17800.0;203000.0
1832.0;400.0;4700.0;10800.0;12800.0;21000.0;192000.0
1928.0;400.0;4700.0;10800.0;12900.0;19800.0;190000.0
2024.0;500.0;4700.0;10600.0;12600.0;24000.0;217000.0
2121.0;400.0;4700.0;10400.0;12600.0;22000.0;161000.0
2217.0;500.0;4700.0;10300.0;12464.999999999418;24000.0;188000.0
2314.0;400.0;4800.0;10600.0;12800.0;26000.0;168000.0
2410.0;400.0;4700.0;10100.0;12200.0;22000.0;164000.0
2506.0;400.0;4800.0;10400.0;12600.0;32000.0;218000.0
2603.0;500.0;4800.0;10100.0;12300.0;27000.0;202000.0
2699.0;400.0;4700.0;10200.0;12700.0;36000.0;186000.0
2796.0;400.0;4900.0;10400.0;12900.0;42000.0;237000.0
2892.0;500.0;5000.0;10500.0;13300.0;38000.0;219000.0
2988.0;500.0;4900.0;10400.0;13200.0;42000.0;219000.0
3085.0;500.0;4900.0;10200.0;12700.0;39000.0;230000.0
3181.0;500.0;5100.0;10700.0;13800.0;49000.0;241000.0
3278.0;400.0;5100.0;10900.0;14400.0;50000.0;241000.0
3374.0;400.0;5200.0;11000.0;14500.0;46000.0;216000.0
3470.0;400.0;5200.0;11000.0;15000.0;45000.0;283000.0
3567.0;400.0;5200.0;11100.0;16800.0;58000.0;314000.0
3663.0;400.0;5300.0;11200.0;16300.0;59000.0;319000.0
3760.0;400.0;5400.0;11700.0;18500.0;54000.0;319000.0
3856.0;400.0;5500.0;11800.0;18200.0;55000.0;251000.0
3952.0;400.0;5600.0;13100.0;30000.0;77000.0;524000.0
4049.0;400.0;5700.0;12800.0;26000.0;76000.0;495000.0
4145.0;400.0;5700.0;12900.0;28000.0;65000.0;442000.0
4242.0;500.0;5800.0;13200.0;27000.0;69000.0;680000.0
4338.0;300.0;5900.0;14800.0;35000.0;85000.0;564000.0
4434.0;400.0;6100.0;16300.0;36000.0;86000.0;730000.0
4531.0;400.0;6100.0;16500.0;38000.0;82000.0;482000.0
4627.0;400.0;6300.0;18400.0;40000.0;83000.0;458000.0
4724.0;300.0;6600.0;22000.0;43000.0;83000.0;490000.0
4820.0;400.0;6700.0;25000.0;48000.0;83000.0;750000.0
4916.0;400.0;6800.0;30000.0;52000.0;95000.0;700000.0
5013.0;400.0;7100.0;35000.0;58000.0;114000.0;750000.0
5109.0;400.0;7300.0;42000.0;67000.0;110000.0;1100000.0
5206.0;400.0;7500.0;43000.0;65000.0;126000.0;1600000.0
5302.0;400.0;7900.0;46000.0;70000.0;116000.0;1200000.0
5398.0;400.0;8000.0;58000.0;84000.0;128000.0;1700000.0
5495.0;300.0;8400.0;49000.0;73000.0;115000.0;1100000.0
5591.0;400.0;9100.0;65000.0;88000.0;149000.0;2000000.0
5688.0;400.0;9100.0;68000.0;91000.0;138000.0;1500000.0
5784.0;400.0;9700.0;70000.0;101000.0;158000.0;2700000.0
5880.0;400.0;10600.0;102000.0;127000.0;179000.0;2200000.0
5977.0;400.0;10800.0;91000.0;125000.0;196000.0;2600000.0
6073.0;400.0;11500.0;116000.0;150000.0;227000.0;3500000.0
6170.0;400.0;11900.0;122000.0;168000.0;227000.0;3200000.0
6266.0;400.0;12400.0;108000.0;134000.0;220000.0;3700000.0
6362.0;300.0;13300.0;147000.0;196000.0;252000.0;3500000.0
6459.0;400.0;16600.0;148000.0;186000.0;283000.0;3900000.0
6555.0;400.0;25000.0;173000.0;213000.0;353000.0;3800000.0
6652.0;400.0;28000.0;180000.0;229000.0;303000.0;5000000.0
6748.0;300.0;31000.0;183000.0;240000.0;371000.0;4000000.0
6844.0;400.0;43000.0;179000.0;225000.0;320000.0;5200000.0
6941.0;400.0;62000.0;209000.0;268000.0;436000.0;5200000.0
7037.0;400.0;67000.0;245000.0;313000.0;433000.0;5800000.0
7134.0;400.0;84000.0;271000.0;355000.0;453000.0;5600000.0
7230.0;400.0;98000.0;269000.0;321000.0;444000.0;7400000.0
7326.0;400.0;120000.0;251000.0;290000.0;367000.0;6500000.0
7423.0;400.0;153000.0;317000.0;364000.0;479000.0;1.1E7
7519.0;400.0;214000.0;483000.0;571000.0;830000.0;1.3E7
7616.0;500.0;367000.0;660000.0;740000.0;880000.0;1.8E7
7712.0;800.0;581000.0;980000.0;1300000.0;3500000.0;4.0E7
7808.0;43000.0;521000.0;890000.0;990000.0;1300000.0;2.6E7
7905.0;58000.0;478000.0;800000.0;970000.0;3700000.0;5.9E7
8001.0;800.0;544000.0;990000.0;1100000.0;1700000.0;3.3E7
