Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3405.0
Domain Marker;max-jOPS;9855.0
Domain Marker;Last Success for SLAs;6213.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
107;90.28352143695014
214;93.21237794716345
321;93.20861087558507
428;95.00838252826459
536;94.70022365723885
643;95.24337833469306
750;95.8477961248516
857;96.38048563331225
964;96.47194302400402
1071;96.80513585619985
1178;96.52418041398944
1285;96.98041110313953
1393;97.3328672862267
1500;97.23237195763528
1607;97.29885664748514
1714;97.15644435980944
1821;97.37616923338825
1928;97.60407066192371
2035;97.54615046038298
2142;97.66454988293893
2250;97.62423103569927
2357;97.60200278520612
2464;97.80892914984686
2571;97.74719410134112
2678;97.65651275187828
2785;97.68610352560532
2892;97.74529884596507
2999;97.74780712642435
3106;97.78366167949768
3214;97.98000275284083
3321;98.0070546788729
3428;98.11243945220059
3535;97.91899777769851
3642;98.20067946603665
3749;97.82770285895948
3856;98.23929350282096
3963;98.32395951231052
4071;97.92702449569016
4178;98.11799496206353
4285;98.26879578881457
4392;98.05135305024761
4499;98.06164449872888
4606;98.37211312929846
4713;98.12018771351589
4820;98.28105298661958
4928;98.28742929579444
5035;98.22984073997164
5142;98.4700725819915
5249;98.14138308616431
5356;98.09940324058171
5463;98.32605773027001
5570;98.38538967177999
5677;97.95806362718969
5784;98.27223234346378
5892;98.03186317405552
5999;98.43996438568716
6106;98.1469462463347
6213;98.23433356512275
6320;97.84791533774252
6427;98.13114850816851
6534;96.6428377492051
6641;95.04201583687916
6749;93.44587034661305
6856;91.15952433939273
6963;90.2762145211001
7070;89.07593555771524
7177;88.29359531933163
7284;86.81380463370375
7391;85.23621302274651
7498;83.6938747010531
7606;82.45860372453852
7713;81.53709406302825
7820;80.71125734667204
7927;78.63875089055053
8034;77.40158409476233
8141;76.19355939909957
8248;75.01149991459073
8355;72.9524547928426
8462;72.21878883669787
8570;70.78751488275925
8677;69.88640069748186
8784;68.38424179993233
8891;66.07233323788122
8998;65.73301365316482
9105;62.94920105885737
9212;62.29043928901015
9319;60.84110385506663
9427;58.30615450471019
9534;54.64915190289559
9641;48.93028502895712
9748;37.08232509270062
9855;24.720134289574503
9962;13.289115229567917
10069;9.774229690021853
10176;8.391843178599329
10284;4.497300490357166
