17:51:43,712 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
17:51:43,731 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
17:51:43,733 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
17:51:43,737 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
17:51:44,066 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
17:51:44,068 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
17:51:49,074 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
17:51:49,085 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
17:51:49,089 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
17:51:49,091 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
17:51:49,279 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
17:51:49,279 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
17:51:49,443 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
17:51:50,626 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
17:51:50,758 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
17:51:50,990 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
17:51:52,943 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 12 ms, 1 = 25 ms, 2 = 21 ms]
17:51:52,944 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
17:51:52,945 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
17:51:52,960 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
17:51:52,961 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
17:51:52,963 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
17:52:04,745 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 11.02 seconds, 1 = 11.66 seconds, 2 = 11.77 seconds]
17:52:04,747 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
17:52:04,747 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
17:52:04,755 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 1 ms, 1 = 0 ns, 2 = 0 ns]
17:52:04,756 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
17:52:04,757 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
17:52:04,825 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
17:52:04,839 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 8 ms, 2 = 11 ms]
17:52:04,839 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
17:52:04,847 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
17:52:15,972 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 11.11 seconds, 1 = 11.12 seconds, 2 = 11.1 seconds]
17:52:15,972 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
17:52:15,981 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
17:52:15,983 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
17:53:16,055 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.04 seconds, 1 = 60.02 seconds, 2 = 60.02 seconds]
17:53:16,055 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
17:53:16,056 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
17:53:16,057 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
17:53:16,241 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 122 ms, 1 = 121 ms, 2 = 180 ms]
17:53:16,241 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
17:53:16,242 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
17:53:21,352 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.08 seconds, 1 = 5.09 seconds, 2 = 5.11 seconds]
17:53:21,353 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
17:53:21,418 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
17:53:21,418 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:03:21,745 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
18:03:21,820 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:03:21,821 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
18:03:21,829 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
18:03:21,830 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
18:03:21,960 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
18:03:21,961 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
18:03:27,121 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1358 MB to 1348 MB and has 1 unfinished threads
18:03:27,122 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
18:03:27,122 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
18:03:27,122 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
18:03:27,123 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 36 secs
18:03:27,180 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 37 secs
18:03:27,180 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 37 secs, reporting...
18:03:27,180 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@327bcebd
18:03:27,181 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
18:03:27,227 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
18:03:27,259 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
18:03:27,319 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
18:03:27,338 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
18:03:27,350 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
18:03:27,362 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@51fadaff
18:03:29,636 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
18:03:29,641 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
